BioMASSver                             0.22
date                             2014/11/12
hour                               17:04:10
refuges                                 280
refs_minrad                         50.5256
refs_maxrad                        249.8748
refs_areafrac                        0.0100
refs_disp                        12421.7663
refs_sizeclasses                         10
refs_sizeclass                      class00      class01      class02      class03      class04      class05      class06      class07      class08      class09
                        702000          710         1180         1572         2510          942         2829         1265         1948         1584         2011
                        705600          710         1180         1572         2510          942         2829         1265         1948         1584         2011
                        709200          712         1186         1573         2548          952         2833         1272         1973         1590         2022
                        712800          712         1186         1573         2548          952         2833         1272         1973         1590         2022
                        716400          712         1186         1573         2548          952         2833         1272         1973         1590         2022
                        720000          714         1190         1574         2563          958         2837         1276         1978         1608         2029
                        723600          714         1190         1574         2563          958         2837         1276         1978         1608         2029
                        727200          716         1194         1578         2576          959         2841         1278         1979         1619         2035
                        730800          716         1194         1578         2576          959         2841         1278         1979         1619         2035
                        734400          716         1194         1578         2576          959         2841         1278         1979         1619         2035
                        738000          716         1195         1582         2582          961         2872         1286         1983         1624         2040
                        741600          716         1195         1582         2582          961         2872         1286         1983         1624         2040
                        745200          717         1200         1589         2602          962         2884         1298         1992         1625         2041
                        748800          717         1200         1589         2602          962         2884         1298         1992         1625         2041
                        752400          719         1201         1596         2607          963         2889         1312         2000         1633         2043
                        756000          719         1201         1596         2607          963         2889         1312         2000         1633         2043
                        759600          719         1201         1596         2607          963         2889         1312         2000         1633         2043
                        763200          725         1203         1602         2618          965         2896         1320         2006         1638         2044
                        766800          725         1203         1602         2618          965         2896         1320         2006         1638         2044
                        770400          725         1208         1607         2632          966         2904         1322         2021         1642         2049
                        774000          725         1208         1607         2632          966         2904         1322         2021         1642         2049
                        777600          725         1208         1607         2632          966         2904         1322         2021         1642         2049
                        781200          726         1213         1609         2639          967         2927         1339         2027         1643         2063
                        784800          726         1213         1609         2639          967         2927         1339         2027         1643         2063
                        788400          727         1216         1610         2646          969         2935         1352         2035         1645         2080
                        792000          727         1216         1610         2646          969         2935         1352         2035         1645         2080
                        795600          729         1230         1611         2651          970         2943         1358         2042         1663         2091
                        799200          729         1230         1611         2651          970         2943         1358         2042         1663         2091
                        802800          729         1230         1611         2651          970         2943         1358         2042         1663         2091
                        806400          729         1232         1613         2665          976         2948         1364         2044         1673         2101
                        810000          729         1232         1613         2665          976         2948         1364         2044         1673         2101
                        813600          731         1232         1620         2669          986         2953         1368         2048         1683         2102
                        817200          731         1232         1620         2669          986         2953         1368         2048         1683         2102
                        820800          731         1232         1620         2669          986         2953         1368         2048         1683         2102
                        824400          732         1232         1637         2673          992         2959         1369         2049         1693         2114
                        828000          732         1232         1637         2673          992         2959         1369         2049         1693         2114
                        831600          732         1233         1643         2705         1004         2967         1369         2052         1697         2117
                        835200          732         1233         1643         2705         1004         2967         1369         2052         1697         2117
                        838800          732         1236         1648         2713         1011         2973         1370         2058         1702         2119
                        842400          732         1236         1648         2713         1011         2973         1370         2058         1702         2119
                        846000          732         1236         1648         2713         1011         2973         1370         2058         1702         2119
                        849600          732         1236         1660         2720         1011         2988         1370         2063         1718         2126
                        853200          732         1236         1660         2720         1011         2988         1370         2063         1718         2126
                        856800          734         1236         1665         2726         1013         2996         1370         2072         1721         2128
                        860400          734         1236         1665         2726         1013         2996         1370         2072         1721         2128
                        864000          734         1236         1665         2726         1013         2996         1370         2072         1721         2128
                        867600          739         1238         1667         2731         1015         3001         1373         2076         1730         2128
                        871200          739         1238         1667         2731         1015         3001         1373         2076         1730         2128
                        874800          740         1238         1668         2744         1015         3012         1379         2087         1736         2132
                        878400          740         1238         1668         2744         1015         3012         1379         2087         1736         2132
                        882000          741         1246         1668         2767         1020         3040         1382         2106         1740         2134
                        885600          741         1246         1668         2767         1020         3040         1382         2106         1740         2134
                        889200          741         1246         1668         2767         1020         3040         1382         2106         1740         2134
                        892800          741         1252         1670         2790         1027         3055         1386         2111         1743         2134
                        896400          741         1252         1670         2790         1027         3055         1386         2111         1743         2134
                        900000          741         1255         1674         2821         1028         3066         1395         2113         1749         2136
                        903600          741         1255         1674         2821         1028         3066         1395         2113         1749         2136
                        907200          741         1255         1674         2821         1028         3066         1395         2113         1749         2136
                        910800          742         1260         1677         2842         1029         3070         1400         2116         1753         2154
                        914400          742         1260         1677         2842         1029         3070         1400         2116         1753         2154
                        918000          747         1260         1682         2849         1031         3073         1408         2123         1755         2184
                        921600          747         1260         1682         2849         1031         3073         1408         2123         1755         2184
                        925200          751         1262         1686         2852         1033         3074         1410         2128         1759         2195
                        928800          751         1262         1686         2852         1033         3074         1410         2128         1759         2195
                        932400          751         1262         1686         2852         1033         3074         1410         2128         1759         2195
                        936000          752         1263         1688         2852         1034         3078         1413         2142         1779         2200
                        939600          752         1263         1688         2852         1034         3078         1413         2142         1779         2200
                        943200          752         1265         1692         2855         1037         3081         1414         2153         1795         2201
                        946800          752         1265         1692         2855         1037         3081         1414         2153         1795         2201
                        950400          752         1265         1692         2855         1037         3081         1414         2153         1795         2201
                        954000          754         1266         1699         2858         1039         3083         1414         2158         1803         2205
                        957600          754         1266         1699         2858         1039         3083         1414         2158         1803         2205
                        961200          756         1266         1705         2865         1044         3091         1421         2160         1804         2208
                        964800          756         1266         1705         2865         1044         3091         1421         2160         1804         2208
                        968400          757         1266         1705         2866         1058         3129         1422         2161         1808         2212
                        972000          757         1266         1705         2866         1058         3129         1422         2161         1808         2212
                        975600          757         1266         1705         2866         1058         3129         1422         2161         1808         2212
                        979200          757         1271         1720         2871         1060         3141         1425         2164         1810         2219
                        982800          757         1271         1720         2871         1060         3141         1425         2164         1810         2219
                        986400          758         1275         1737         2877         1061         3166         1428         2190         1817         2231
                        990000          758         1275         1737         2877         1061         3166         1428         2190         1817         2231
                        993600          758         1275         1737         2877         1061         3166         1428         2190         1817         2231
                        997200          763         1279         1741         2898         1074         3193         1430         2199         1820         2243
                       1000800          763         1279         1741         2898         1074         3193         1430         2199         1820         2243
                       1004400          765         1284         1745         2914         1076         3202         1436         2213         1820         2249
                       1008000          765         1284         1745         2914         1076         3202         1436         2213         1820         2249
                       1011600          766         1284         1748         2929         1077         3204         1442         2217         1821         2255
                       1015200          766         1284         1748         2929         1077         3204         1442         2217         1821         2255
                       1018800          766         1284         1748         2929         1077         3204         1442         2217         1821         2255
                       1022400          766         1285         1756         2940         1077         3208         1465         2222         1823         2261
                       1026000          766         1285         1756         2940         1077         3208         1465         2222         1823         2261
                       1029600          767         1288         1774         2952         1078         3212         1488         2223         1834         2266
                       1033200          767         1288         1774         2952         1078         3212         1488         2223         1834         2266
                       1036800          767         1288         1774         2952         1078         3212         1488         2223         1834         2266
                       1040400          768         1288         1784         2962         1080         3212         1496         2223         1841         2270
                       1044000          768         1288         1784         2962         1080         3212         1496         2223         1841         2270
                       1047600          768         1289         1786         2967         1081         3215         1502         2223         1847         2271
                       1051200          768         1289         1786         2967         1081         3215         1502         2223         1847         2271
                       1054800          771         1294         1789         2986         1082         3219         1507         2226         1860         2272
                       1058400          771         1294         1789         2986         1082         3219         1507         2226         1860         2272
                       1062000          771         1294         1789         2986         1082         3219         1507         2226         1860         2272
                       1065600          775         1298         1791         3001         1088         3220         1510         2233         1869         2275
                       1069200          775         1298         1791         3001         1088         3220         1510         2233         1869         2275
                       1072800          777         1300         1793         3007         1093         3222         1512         2236         1871         2280
                       1076400          777         1300         1793         3007         1093         3222         1512         2236         1871         2280
                       1080000          777         1300         1793         3007         1093         3222         1512         2236         1871         2280
                       1083600          781         1302         1794         3041         1096         3230         1515         2236         1874         2281
                       1087200          781         1302         1794         3041         1096         3230         1515         2236         1874         2281
                       1090800          783         1303         1798         3052         1096         3254         1516         2239         1882         2292
                       1094400          783         1303         1798         3052         1096         3254         1516         2239         1882         2292
                       1098000          783         1304         1799         3058         1101         3264         1535         2244         1883         2294
                       1101600          783         1304         1799         3058         1101         3264         1535         2244         1883         2294
                       1105200          783         1304         1799         3058         1101         3264         1535         2244         1883         2294
                       1108800          783         1304         1800         3066         1106         3268         1546         2248         1885         2298
                       1112400          783         1304         1800         3066         1106         3268         1546         2248         1885         2298
                       1116000          784         1306         1804         3079         1111         3278         1549         2252         1889         2298
                       1119600          784         1306         1804         3079         1111         3278         1549         2252         1889         2298
                       1123200          784         1306         1804         3079         1111         3278         1549         2252         1889         2298
                       1126800          784         1307         1806         3082         1114         3295         1551         2255         1895         2303
                       1130400          784         1307         1806         3082         1114         3295         1551         2255         1895         2303
                       1134000          784         1309         1806         3092         1125         3311         1560         2258         1898         2307
                       1137600          784         1309         1806         3092         1125         3311         1560         2258         1898         2307
                       1141200          784         1312         1806         3102         1132         3318         1563         2265         1910         2311
                       1144800          784         1312         1806         3102         1132         3318         1563         2265         1910         2311
                       1148400          784         1312         1806         3102         1132         3318         1563         2265         1910         2311
                       1152000          786         1316         1809         3109         1138         3322         1572         2267         1916         2318
                       1155600          786         1316         1809         3109         1138         3322         1572         2267         1916         2318
                       1159200          786         1323         1814         3119         1143         3327         1575         2274         1921         2330
                       1162800          786         1323         1814         3119         1143         3327         1575         2274         1921         2330
                       1166400          786         1323         1814         3119         1143         3327         1575         2274         1921         2330
                       1170000          790         1327         1814         3136         1145         3328         1577         2297         1927         2334
                       1173600          790         1327         1814         3136         1145         3328         1577         2297         1927         2334
                       1177200          790         1328         1821         3154         1148         3332         1583         2303         1929         2349
                       1180800          790         1328         1821         3154         1148         3332         1583         2303         1929         2349
                       1184400          793         1331         1851         3179         1148         3347         1596         2312         1937         2356
                       1188000          793         1331         1851         3179         1148         3347         1596         2312         1937         2356
                       1191600          793         1331         1851         3179         1148         3347         1596         2312         1937         2356
                       1195200          796         1331         1859         3193         1148         3367         1601         2315         1939         2364
                       1198800          796         1331         1859         3193         1148         3367         1601         2315         1939         2364
                       1202400          797         1333         1867         3200         1154         3404         1602         2319         1944         2370
                       1206000          797         1333         1867         3200         1154         3404         1602         2319         1944         2370
                       1209600          797         1333         1867         3200         1154         3404         1602         2319         1944         2370
                       1213200          798         1336         1868         3201         1154         3424         1605         2322         1953         2392
                       1216800          798         1336         1868         3201         1154         3424         1605         2322         1953         2392
