BioMASSver                             0.22
date                             2013/12/19
hour                               20:19:16
refuges                                 264
refs_minrad                         50.6786
refs_maxrad                        249.0430
refs_areafrac                        0.0100
refs_disp                        12632.3464
refs_sizeclasses                         10
refs_sizeclass                      class00      class01      class02      class03      class04      class05      class06      class07      class08      class09
                        277200         1748         1475         1012         1195          694         1380         1659         1383         2266         1986
                        280800         1748         1475         1012         1195          694         1380         1659         1383         2266         1986
                        284400         1748         1475         1012         1195          694         1380         1659         1383         2266         1986
                        288000         1798         1520         1043         1234          717         1431         1710         1422         2298         2024
                        291600         1798         1520         1043         1234          717         1431         1710         1422         2298         2024
                        295200         1846         1560         1080         1269          732         1480         1748         1450         2348         2075
                        298800         1846         1560         1080         1269          732         1480         1748         1450         2348         2075
                        302400         1846         1560         1080         1269          732         1480         1748         1450         2348         2075
                        306000         1890         1617         1108         1298          757         1517         1781         1483         2403         2115
                        309600         1890         1617         1108         1298          757         1517         1781         1483         2403         2115
                        313200         1932         1654         1131         1337          768         1582         1833         1530         2441         2166
                        316800         1932         1654         1131         1337          768         1582         1833         1530         2441         2166
                        320400         1982         1689         1165         1371          783         1619         1884         1557         2498         2231
                        324000         1982         1689         1165         1371          783         1619         1884         1557         2498         2231
                        327600         1982         1689         1165         1371          783         1619         1884         1557         2498         2231
                        331200         2032         1741         1189         1400          816         1648         1924         1595         2574         2322
                        334800         2032         1741         1189         1400          816         1648         1924         1595         2574         2322
                        338400         2068         1793         1229         1437          832         1679         1976         1632         2648         2383
                        342000         2068         1793         1229         1437          832         1679         1976         1632         2648         2383
                        345600         2068         1793         1229         1437          832         1679         1976         1632         2648         2383
                        349200         2121         1828         1264         1472          855         1731         2026         1659         2729         2425
                        352800         2121         1828         1264         1472          855         1731         2026         1659         2729         2425
                        356400         2149         1871         1287         1506          887         1758         2093         1725         2832         2488
                        360000         2149         1871         1287         1506          887         1758         2093         1725         2832         2488
                        363600         2190         1927         1317         1537          927         1791         2180         1762         2894         2552
                        367200         2190         1927         1317         1537          927         1791         2180         1762         2894         2552
                        370800         2190         1927         1317         1537          927         1791         2180         1762         2894         2552
                        374400         2252         1992         1376         1570          956         1836         2222         1789         2930         2594
                        378000         2252         1992         1376         1570          956         1836         2222         1789         2930         2594
                        381600         2312         2032         1402         1605          979         1869         2257         1835         2994         2736
                        385200         2312         2032         1402         1605          979         1869         2257         1835         2994         2736
                        388800         2312         2032         1402         1605          979         1869         2257         1835         2994         2736
                        392400         2380         2066         1435         1634         1005         1920         2301         1869         3026         2797
                        396000         2380         2066         1435         1634         1005         1920         2301         1869         3026         2797
                        399600         2429         2099         1459         1661         1021         1963         2349         1897         3071         2864
                        403200         2429         2099         1459         1661         1021         1963         2349         1897         3071         2864
                        406800         2475         2137         1497         1704         1044         2001         2393         1921         3113         3023
                        410400         2475         2137         1497         1704         1044         2001         2393         1921         3113         3023
                        414000         2475         2137         1497         1704         1044         2001         2393         1921         3113         3023
                        417600         2525         2202         1520         1727         1065         2053         2431         1955         3164         3078
                        421200         2525         2202         1520         1727         1065         2053         2431         1955         3164         3078
                        424800         2574         2256         1561         1763         1083         2096         2480         1980         3223         3139
                        428400         2574         2256         1561         1763         1083         2096         2480         1980         3223         3139
                        432000         2574         2256         1561         1763         1083         2096         2480         1980         3223         3139
                        435600         2629         2293         1590         1797         1102         2146         2540         2021         3287         3207
                        439200         2629         2293         1590         1797         1102         2146         2540         2021         3287         3207
                        442800         2680         2343         1631         1835         1118         2188         2580         2070         3344         3265
                        446400         2680         2343         1631         1835         1118         2188         2580         2070         3344         3265
                        450000         2723         2369         1658         1866         1148         2234         2632         2104         3398         3332
                        453600         2723         2369         1658         1866         1148         2234         2632         2104         3398         3332
                        457200         2723         2369         1658         1866         1148         2234         2632         2104         3398         3332
                        460800         2761         2403         1693         1888         1167         2274         2676         2140         3463         3373
                        464400         2761         2403         1693         1888         1167         2274         2676         2140         3463         3373
                        468000         2810         2437         1725         1915         1189         2303         2757         2168         3545         3424
                        471600         2810         2437         1725         1915         1189         2303         2757         2168         3545         3424
                        475200         2810         2437         1725         1915         1189         2303         2757         2168         3545         3424
                        478800         2873         2469         1751         1935         1215         2337         2914         2200         3588         3472
                        482400         2873         2469         1751         1935         1215         2337         2914         2200         3588         3472
                        486000         2910         2494         1789         1957         1237         2371         2983         2235         3640         3539
                        489600         2910         2494         1789         1957         1237         2371         2983         2235         3640         3539
                        493200         2948         2532         1824         1992         1260         2407         3023         2268         3677         3580
                        496800         2948         2532         1824         1992         1260         2407         3023         2268         3677         3580
                        500400         2948         2532         1824         1992         1260         2407         3023         2268         3677         3580
                        504000         2981         2558         1871         2013         1280         2430         3090         2287         3738         3637
                        507600         2981         2558         1871         2013         1280         2430         3090         2287         3738         3637
                        511200         3028         2597         1907         2034         1297         2459         3146         2306         3787         3672
                        514800         3028         2597         1907         2034         1297         2459         3146         2306         3787         3672
                        518400         3028         2597         1907         2034         1297         2459         3146         2306         3787         3672
                        522000         3067         2629         1943         2065         1315         2487         3190         2332         3836         3738
                        525600         3067         2629         1943         2065         1315         2487         3190         2332         3836         3738
                        529200         3102         2660         1972         2089         1336         2515         3227         2365         3897         3800
                        532800         3102         2660         1972         2089         1336         2515         3227         2365         3897         3800
                        536400         3143         2686         1986         2128         1358         2550         3268         2404         3934         3843
                        540000         3143         2686         1986         2128         1358         2550         3268         2404         3934         3843
                        543600         3143         2686         1986         2128         1358         2550         3268         2404         3934         3843
                        547200         3175         2723         2005         2150         1371         2599         3300         2432         3968         3907
                        550800         3175         2723         2005         2150         1371         2599         3300         2432         3968         3907
                        554400         3234         2751         2029         2167         1390         2630         3342         2473         4002         3995
                        558000         3234         2751         2029         2167         1390         2630         3342         2473         4002         3995
                        561600         3234         2751         2029         2167         1390         2630         3342         2473         4002         3995
                        565200         3277         2779         2048         2186         1411         2662         3376         2510         4030         4037
                        568800         3277         2779         2048         2186         1411         2662         3376         2510         4030         4037
                        572400         3329         2811         2070         2235         1429         2683         3444         2530         4057         4066
                        576000         3329         2811         2070         2235         1429         2683         3444         2530         4057         4066
                        579600         3395         2851         2096         2276         1437         2711         3488         2553         4100         4117
                        583200         3395         2851         2096         2276         1437         2711         3488         2553         4100         4117
                        586800         3395         2851         2096         2276         1437         2711         3488         2553         4100         4117
                        590400         3430         2886         2127         2302         1453         2734         3523         2589         4156         4147
                        594000         3430         2886         2127         2302         1453         2734         3523         2589         4156         4147
                        597600         3472         2928         2157         2327         1474         2773         3558         2617         4207         4185
                        601200         3472         2928         2157         2327         1474         2773         3558         2617         4207         4185
                        604800         3472         2928         2157         2327         1474         2773         3558         2617         4207         4185
                        608400         3508         2956         2183         2362         1493         2820         3638         2651         4263         4228
                        612000         3508         2956         2183         2362         1493         2820         3638         2651         4263         4228
                        615600         3540         2982         2204         2393         1508         2846         3696         2679         4295         4263
                        619200         3540         2982         2204         2393         1508         2846         3696         2679         4295         4263
                        622800         3593         3002         2214         2421         1523         2888         3743         2714         4337         4298
                        626400         3593         3002         2214         2421         1523         2888         3743         2714         4337         4298
                        630000         3593         3002         2214         2421         1523         2888         3743         2714         4337         4298
                        633600         3627         3021         2233         2456         1538         2912         3773         2745         4385         4336
                        637200         3627         3021         2233         2456         1538         2912         3773         2745         4385         4336
                        640800         3669         3040         2256         2482         1554         2939         3784         2758         4430         4369
                        644400         3669         3040         2256         2482         1554         2939         3784         2758         4430         4369
                        648000         3669         3040         2256         2482         1554         2939         3784         2758         4430         4369
                        651600         3701         3059         2274         2497         1569         2974         3816         2768         4463         4398
                        655200         3701         3059         2274         2497         1569         2974         3816         2768         4463         4398
                        658800         3740         3087         2288         2518         1590         3004         3841         2787         4492         4428
                        662400         3740         3087         2288         2518         1590         3004         3841         2787         4492         4428
                        666000         3764         3111         2309         2530         1600         3020         3870         2816         4526         4459
                        669600         3764         3111         2309         2530         1600         3020         3870         2816         4526         4459
                        673200         3764         3111         2309         2530         1600         3020         3870         2816         4526         4459
                        676800         3792         3164         2323         2545         1620         3040         3900         2862         4571         4522
                        680400         3792         3164         2323         2545         1620         3040         3900         2862         4571         4522
                        684000         3827         3202         2343         2560         1634         3071         3995         2911         4613         4611
                        687600         3827         3202         2343         2560         1634         3071         3995         2911         4613         4611
                        691200         3827         3202         2343         2560         1634         3071         3995         2911         4613         4611
                        694800         3852         3260         2363         2590         1651         3088         4053         2929         4656         4678
                        698400         3852         3260         2363         2590         1651         3088         4053         2929         4656         4678
                        702000         3896         3283         2373         2617         1670         3103         4097         2942         4689         4723
                        705600         3896         3283         2373         2617         1670         3103         4097         2942         4689         4723
                        709200         3927         3307         2388         2639         1695         3126         4131         2960         4718         4754
                        712800         3927         3307         2388         2639         1695         3126         4131         2960         4718         4754
                        716400         3927         3307         2388         2639         1695         3126         4131         2960         4718         4754
                        720000         3977         3332         2403         2651         1738         3138         4164         2974         4767         4814
                        723600         3977         3332         2403         2651         1738         3138         4164         2974         4767         4814
                        727200         4008         3351         2413         2670         1756         3161         4192         2979         4788         4855
                        730800         4008         3351         2413         2670         1756         3161         4192         2979         4788         4855
                        734400         4008         3351         2413         2670         1756         3161         4192         2979         4788         4855
                        738000         4047         3372         2428         2701         1773         3184         4234         2988         4813         4885
                        741600         4047         3372         2428         2701         1773         3184         4234         2988         4813         4885
                        745200         4076         3390         2436         2724         1802         3200         4274         2993         4837         4915
                        748800         4076         3390         2436         2724         1802         3200         4274         2993         4837         4915
                        752400         4097         3414         2452         2733         1824         3218         4306         3022         4881         4943
                        756000         4097         3414         2452         2733         1824         3218         4306         3022         4881         4943
                        759600         4097         3414         2452         2733         1824         3218         4306         3022         4881         4943
                        763200         4126         3437         2462         2743         1836         3233         4328         3049         4930         4956
                        766800         4126         3437         2462         2743         1836         3233         4328         3049         4930         4956
                        770400         4170         3452         2475         2754         1840         3246         4371         3081         4975         4991
                        774000         4170         3452         2475         2754         1840         3246         4371         3081         4975         4991
                        777600         4170         3452         2475         2754         1840         3246         4371         3081         4975         4991
                        781200         4196         3472         2481         2794         1847         3255         4423         3103         5004         5028
                        784800         4196         3472         2481         2794         1847         3255         4423         3103         5004         5028
                        788400         4208         3490         2484         2814         1857         3269         4469         3116         5035         5068
                        792000         4208         3490         2484         2814         1857         3269         4469         3116         5035         5068
                        795600         4228         3520         2489         2839         1863         3282         4490         3132         5074         5095
                        799200         4228         3520         2489         2839         1863         3282         4490         3132         5074         5095
                        802800         4228         3520         2489         2839         1863         3282         4490         3132         5074         5095
                        806400         4246         3539         2493         2863         1869         3301         4514         3146         5120         5125
                        810000         4246         3539         2493         2863         1869         3301         4514         3146         5120         5125
                        813600         4279         3555         2497         2877         1883         3315         4523         3169         5159         5181
                        817200         4279         3555         2497         2877         1883         3315         4523         3169         5159         5181
                        820800         4279         3555         2497         2877         1883         3315         4523         3169         5159         5181
                        824400         4306         3600         2507         2897         1890         3335         4545         3182         5184         5221
                        828000         4306         3600         2507         2897         1890         3335         4545         3182         5184         5221
                        831600         4322         3614         2522         2918         1895         3351         4566         3192         5217         5248
                        835200         4322         3614         2522         2918         1895         3351         4566         3192         5217         5248
                        838800         4359         3639         2535         2936         1901         3363         4581         3203         5273         5269
                        842400         4359         3639         2535         2936         1901         3363         4581         3203         5273         5269
                        846000         4359         3639         2535         2936         1901         3363         4581         3203         5273         5269
                        849600         4394         3677         2558         2955         1906         3387         4588         3216         5338         5301
                        853200         4394         3677         2558         2955         1906         3387         4588         3216         5338         5301
                        856800         4411         3697         2583         2973         1919         3397         4597         3241         5376         5333
                        860400         4411         3697         2583         2973         1919         3397         4597         3241         5376         5333
                        864000         4411         3697         2583         2973         1919         3397         4597         3241         5376         5333
                        867600         4437         3721         2609         2989         1924         3406         4608         3269         5399         5362
                        871200         4437         3721         2609         2989         1924         3406         4608         3269         5399         5362
                        874800         4461         3731         2623         2998         1933         3422         4622         3278         5413         5416
                        878400         4461         3731         2623         2998         1933         3422         4622         3278         5413         5416
                        882000         4486         3743         2633         3013         1937         3440         4638         3297         5451         5446
                        885600         4486         3743         2633         3013         1937         3440         4638         3297         5451         5446
                        889200         4486         3743         2633         3013         1937         3440         4638         3297         5451         5446
                        892800         4500         3759         2652         3050         1948         3466         4657         3321         5482         5467
                        896400         4500         3759         2652         3050         1948         3466         4657         3321         5482         5467
                        900000         4556         3763         2664         3069         1962         3491         4675         3332         5497         5543
                        903600         4556         3763         2664         3069         1962         3491         4675         3332         5497         5543
                        907200         4556         3763         2664         3069         1962         3491         4675         3332         5497         5543
                        910800         4583         3775         2672         3085         1977         3500         4714         3347         5529         5578
                        914400         4583         3775         2672         3085         1977         3500         4714         3347         5529         5578
                        918000         4604         3828         2686         3095         1982         3514         4757         3368         5545         5597
                        921600         4604         3828         2686         3095         1982         3514         4757         3368         5545         5597
                        925200         4638         3849         2704         3106         1988         3526         4781         3391         5591         5625
                        928800         4638         3849         2704         3106         1988         3526         4781         3391         5591         5625
                        932400         4638         3849         2704         3106         1988         3526         4781         3391         5591         5625
                        936000         4659         3868         2709         3115         2004         3545         4788         3416         5639         5659
                        939600         4659         3868         2709         3115         2004         3545         4788         3416         5639         5659
                        943200         4684         3889         2716         3118         2016         3558         4796         3431         5658         5679
                        946800         4684         3889         2716         3118         2016         3558         4796         3431         5658         5679
                        950400         4684         3889         2716         3118         2016         3558         4796         3431         5658         5679
                        954000         4695         3898         2720         3138         2026         3572         4805         3443         5677         5698
                        957600         4695         3898         2720         3138         2026         3572         4805         3443         5677         5698
                        961200         4710         3905         2722         3162         2035         3608         4819         3448         5726         5719
                        964800         4710         3905         2722         3162         2035         3608         4819         3448         5726         5719
                        968400         4719         3910         2729         3174         2039         3618         4862         3457         5759         5736
                        972000         4719         3910         2729         3174         2039         3618         4862         3457         5759         5736
                        975600         4719         3910         2729         3174         2039         3618         4862         3457         5759         5736
                        979200         4733         3916         2730         3204         2044         3646         4928         3459         5788         5755
                        982800         4733         3916         2730         3204         2044         3646         4928         3459         5788         5755
                        986400         4747         3933         2744         3225         2054         3668         4955         3462         5809         5778
                        990000         4747         3933         2744         3225         2054         3668         4955         3462         5809         5778
                        993600         4747         3933         2744         3225         2054         3668         4955         3462         5809         5778
