BioMASSver                             0.22
date                             2013/12/16
hour                               12:32:07
refuges                                 273
refs_minrad                         51.2170
refs_maxrad                        249.4226
refs_areafrac                        0.0100
refs_disp                        12934.4665
refs_sizeclasses                         10
refs_sizeclass                      class00      class01      class02      class03      class04      class05      class06      class07      class08      class09
                        140400            5           23           93           98           98          329          230          285          335          196
                        144000            5           23           93           98           98          329          230          285          335          196
                        147600            5           23           94          100          100          338          234          292          341          196
                        151200            5           23           94          100          100          338          234          292          341          196
                        154800            5           23           94          100          100          338          234          292          341          196
                        158400            7           25          110          109          103          339          234          295          357          197
                        162000            7           25          110          109          103          339          234          295          357          197
                        165600            7           25          110          128          109          344          240          313          360          201
                        169200            7           25          110          128          109          344          240          313          360          201
                        172800            7           25          110          128          109          344          240          313          360          201
                        176400            7           26          110          128          110          349          242          327          360          201
                        180000            7           26          110          128          110          349          242          327          360          201
                        183600            9           26          122          128          111          374          254          347          364          201
                        187200            9           26          122          128          111          374          254          347          364          201
                        190800            9           26          122          132          114          386          258          351          367          202
                        194400            9           26          122          132          114          386          258          351          367          202
                        198000            9           26          122          132          114          386          258          351          367          202
                        201600            9           29          122          136          120          393          261          380          382          207
                        205200            9           29          122          136          120          393          261          380          382          207
                        208800            9           33          123          144          127          397          265          389          387          211
                        212400            9           33          123          144          127          397          265          389          387          211
                        216000            9           33          123          144          127          397          265          389          387          211
                        219600           11           33          137          144          132          405          272          400          389          212
                        223200           11           33          137          144          132          405          272          400          389          212
                        226800           13           33          137          146          138          410          277          412          401          218
                        230400           13           33          137          146          138          410          277          412          401          218
                        234000           15           33          139          147          144          413          280          424          424          219
                        237600           15           33          139          147          144          413          280          424          424          219
                        241200           15           33          139          147          144          413          280          424          424          219
                        244800           15           33          140          148          144          414          283          434          427          228
                        248400           15           33          140          148          144          414          283          434          427          228
                        252000           15           33          140          159          145          416          290          435          431          230
                        255600           15           33          140          159          145          416          290          435          431          230
                        259200           15           33          140          159          145          416          290          435          431          230
                        262800           19           36          161          180          156          418          297          445          431          235
                        266400           19           36          161          180          156          418          297          445          431          235
                        270000           19           36          163          181          160          420          308          454          438          240
                        273600           19           36          163          181          160          420          308          454          438          240
                        277200           19           40          166          187          164          421          329          462          456          246
                        280800           19           40          166          187          164          421          329          462          456          246
                        284400           19           40          166          187          164          421          329          462          456          246
                        288000           19           40          166          193          166          425          329          465          463          252
                        291600           19           40          166          193          166          425          329          465          463          252
                        295200           19           42          169          208          167          425          342          467          466          260
                        298800           19           42          169          208          167          425          342          467          466          260
                        302400           19           42          169          208          167          425          342          467          466          260
                        306000           19           43          169          216          172          426          345          537          505          269
                        309600           19           43          169          216          172          426          345          537          505          269
                        313200           19           43          174          217          178          427          346          554          508          278
                        316800           19           43          174          217          178          427          346          554          508          278
                        320400           19           43          180          219          180          428          350          555          517          300
                        324000           19           43          180          219          180          428          350          555          517          300
                        327600           19           43          180          219          180          428          350          555          517          300
                        331200           19           45          183          219          185          429          354          558          525          326
                        334800           19           45          183          219          185          429          354          558          525          326
                        338400           24           46          185          221          189          432          402          565          525          345
                        342000           24           46          185          221          189          432          402          565          525          345
                        345600           24           46          185          221          189          432          402          565          525          345
                        349200           24           48          188          223          199          443          404          570          530          350
                        352800           24           48          188          223          199          443          404          570          530          350
                        356400           26           53          191          228          201          445          410          581          556          368
                        360000           26           53          191          228          201          445          410          581          556          368
                        363600           32           61          198          254          203          445          417          593          558          369
                        367200           32           61          198          254          203          445          417          593          558          369
                        370800           32           61          198          254          203          445          417          593          558          369
                        374400           32           62          200          259          203          446          424          598          588          374
                        378000           32           62          200          259          203          446          424          598          588          374
                        381600           33           63          205          262          204          463          427          604          597          381
                        385200           33           63          205          262          204          463          427          604          597          381
                        388800           33           63          205          262          204          463          427          604          597          381
                        392400           33           64          214          267          207          465          429          611          640          394
                        396000           33           64          214          267          207          465          429          611          640          394
                        399600           33           64          216          276          208          472          429          613          653          401
                        403200           33           64          216          276          208          472          429          613          653          401
                        406800           33           65          224          282          231          476          432          625          662          403
                        410400           33           65          224          282          231          476          432          625          662          403
                        414000           33           65          224          282          231          476          432          625          662          403
                        417600           34           65          232          282          235          483          435          631          667          406
                        421200           34           65          232          282          235          483          435          631          667          406
                        424800           36           66          243          285          236          485          439          642          680          408
                        428400           36           66          243          285          236          485          439          642          680          408
                        432000           36           66          243          285          236          485          439          642          680          408
                        435600           40           71          245          287          241          493          463          669          702          419
                        439200           40           71          245          287          241          493          463          669          702          419
                        442800           59           72          247          295          249          502          466          679          709          427
                        446400           59           72          247          295          249          502          466          679          709          427
                        450000           60           72          249          298          249          504          469          686          727          434
                        453600           60           72          249          298          249          504          469          686          727          434
                        457200           60           72          249          298          249          504          469          686          727          434
                        460800           60           72          255          300          252          507          473          687          732          446
                        464400           60           72          255          300          252          507          473          687          732          446
                        468000           60           72          259          308          257          509          501          693          734          451
                        471600           60           72          259          308          257          509          501          693          734          451
                        475200           60           72          259          308          257          509          501          693          734          451
                        478800           60           72          259          309          262          515          511          698          740          459
                        482400           60           72          259          309          262          515          511          698          740          459
                        486000           60           75          261          312          265          515          512          699          740          464
                        489600           60           75          261          312          265          515          512          699          740          464
                        493200           66           77          261          315          268          516          515          710          762          481
                        496800           66           77          261          315          268          516          515          710          762          481
                        500400           66           77          261          315          268          516          515          710          762          481
                        504000           69           77          261          318          270          518          518          715          776          481
                        507600           69           77          261          318          270          518          518          715          776          481
                        511200           69           77          266          322          272          520          522          730          778          481
                        514800           69           77          266          322          272          520          522          730          778          481
                        518400           69           77          266          322          272          520          522          730          778          481
                        522000           69           80          270          324          275          522          522          734          782          481
                        525600           69           80          270          324          275          522          522          734          782          481
                        529200           69           80          271          325          276          529          523          738          796          481
                        532800           69           80          271          325          276          529          523          738          796          481
                        536400           69           80          272          327          279          531          525          742          797          487
                        540000           69           80          272          327          279          531          525          742          797          487
                        543600           69           80          272          327          279          531          525          742          797          487
                        547200           69           80          272          327          281          531          525          756          800          490
                        550800           69           80          272          327          281          531          525          756          800          490
                        554400           69           80          276          332          284          531          589          758          802          496
                        558000           69           80          276          332          284          531          589          758          802          496
                        561600           69           80          276          332          284          531          589          758          802          496
                        565200           70           80          279          333          287          532          596          760          810          498
                        568800           70           80          279          333          287          532          596          760          810          498
                        572400           70           80          279          334          288          534          597          762          813          506
                        576000           70           80          279          334          288          534          597          762          813          506
                        579600           71           80          279          334          290          536          601          763          820          508
                        583200           71           80          279          334          290          536          601          763          820          508
                        586800           71           80          279          334          290          536          601          763          820          508
                        590400           71           81          279          336          290          536          602          765          821          515
                        594000           71           81          279          336          290          536          602          765          821          515
                        597600           71           82          279          336          295          537          607          767          825          517
                        601200           71           82          279          336          295          537          607          767          825          517
                        604800           71           82          279          336          295          537          607          767          825          517
                        608400           71           82          279          336          301          541          607          773          828          521
                        612000           71           82          279          336          301          541          607          773          828          521
                        615600           71           83          279          337          301          542          614          773          840          525
                        619200           71           83          279          337          301          542          614          773          840          525
                        622800           71           83          279          337          305          542          614          773          842          527
                        626400           71           83          279          337          305          542          614          773          842          527
                        630000           71           83          279          337          305          542          614          773          842          527
                        633600           72           83          279          338          305          542          615          778          842          528
                        637200           72           83          279          338          305          542          615          778          842          528
                        640800           72           83          279          340          307          554          618          782          845          531
                        644400           72           83          279          340          307          554          618          782          845          531
                        648000           72           83          279          340          307          554          618          782          845          531
                        651600           72           83          279          342          315          555          619          789          847          533
                        655200           72           83          279          342          315          555          619          789          847          533
                        658800           73           83          281          342          316          555          619          790          847          536
                        662400           73           83          281          342          316          555          619          790          847          536
                        666000           73           84          281          343          316          556          620          791          848          539
                        669600           73           84          281          343          316          556          620          791          848          539
                        673200           73           84          281          343          316          556          620          791          848          539
                        676800           73           86          282          343          316          560          621          791          852          544
                        680400           73           86          282          343          316          560          621          791          852          544
                        684000           73           88          282          343          318          560          622          791          855          548
                        687600           73           88          282          343          318          560          622          791          855          548
                        691200           73           88          282          343          318          560          622          791          855          548
                        694800           73           88          282          343          322          563          623          797          855          567
                        698400           73           88          282          343          322          563          623          797          855          567
                        702000           73           88          282          343          324          563          625          798          855          569
                        705600           73           88          282          343          324          563          625          798          855          569
                        709200           74           88          282          344          324          569          627          802          856          570
                        712800           74           88          282          344          324          569          627          802          856          570
                        716400           74           88          282          344          324          569          627          802          856          570
                        720000           74           88          284          344          325          575          627          810          859          574
                        723600           74           88          284          344          325          575          627          810          859          574
                        727200           74           88          285          344          325          576          629          814          860          578
                        730800           74           88          285          344          325          576          629          814          860          578
                        734400           74           88          285          344          325          576          629          814          860          578
                        738000           74           88          285          345          326          576          630          816          861          578
                        741600           74           88          285          345          326          576          630          816          861          578
                        745200           77           88          288          350          327          581          631          817          867          579
                        748800           77           88          288          350          327          581          631          817          867          579
                        752400           78           88          288          350          328          588          631          818          868          582
                        756000           78           88          288          350          328          588          631          818          868          582
                        759600           78           88          288          350          328          588          631          818          868          582
                        763200           78           88          288          352          329          592          633          825          872          585
                        766800           78           88          288          352          329          592          633          825          872          585
                        770400           78           88          288          354          330          594          634          830          878          588
                        774000           78           88          288          354          330          594          634          830          878          588
                        777600           78           88          288          354          330          594          634          830          878          588
                        781200           78           88          290          354          330          600          634          833          886          590
                        784800           78           88          290          354          330          600          634          833          886          590
                        788400           80           90          290          354          330          604          636          833          888          590
                        792000           80           90          290          354          330          604          636          833          888          590
                        795600           80           90          290          354          330          604          638          833          888          590
                        799200           80           90          290          354          330          604          638          833          888          590
                        802800           80           90          290          354          330          604          638          833          888          590
                        806400           80           90          290          354          330          606          638          836          889          590
                        810000           80           90          290          354          330          606          638          836          889          590
                        813600           80           90          290          354          333          607          638          836          890          591
                        817200           80           90          290          354          333          607          638          836          890          591
                        820800           80           90          290          354          333          607          638          836          890          591
                        824400           81           96          290          356          333          607          638          836          890          594
                        828000           81           96          290          356          333          607          638          836          890          594
                        831600           81           96          291          356          333          607          638          837          890          594
                        835200           81           96          291          356          333          607          638          837          890          594
                        838800           81           97          291          356          334          610          639          841          930          595
                        842400           81           97          291          356          334          610          639          841          930          595
                        846000           81           97          291          356          334          610          639          841          930          595
                        849600           82           97          291          357          335          610          640          844          937          600
                        853200           82           97          291          357          335          610          640          844          937          600
                        856800           82           97          291          360          336          612          642          845          938          601
                        860400           82           97          291          360          336          612          642          845          938          601
                        864000           82           97          291          360          336          612          642          845          938          601
                        867600           82           98          291          361          340          612          643          848          939          601
                        871200           82           98          291          361          340          612          643          848          939          601
                        874800           82           98          291          362          340          613          644          850          942          604
                        878400           82           98          291          362          340          613          644          850          942          604
                        882000           82           98          291          362          343          613          644          850          942          604
                        885600           82           98          291          362          343          613          644          850          942          604
                        889200           82           98          291          362          343          613          644          850          942          604
                        892800           82           98          294          363          343          614          646          851          943          607
                        896400           82           98          294          363          343          614          646          851          943          607
                        900000           82           98          294          364          344          616          646          853          946          607
                        903600           82           98          294          364          344          616          646          853          946          607
                        907200           82           98          294          364          344          616          646          853          946          607
                        910800           82           98          294          364          345          616          649          853          947          607
                        914400           82           98          294          364          345          616          649          853          947          607
                        918000           83           98          296          365          345          616          654          855          948          614
                        921600           83           98          296          365          345          616          654          855          948          614
                        925200           83          101          296          367          346          618          656          859          978          617
                        928800           83          101          296          367          346          618          656          859          978          617
                        932400           83          101          296          367          346          618          656          859          978          617
                        936000           83          101          297          367          346          619          663          867          986          618
                        939600           83          101          297          367          346          619          663          867          986          618
                        943200           83          101          298          368          347          620          664          868          988          618
                        946800           83          101          298          368          347          620          664          868          988          618
                        950400           83          101          298          368          347          620          664          868          988          618
                        954000           83          101          299          369          349          622          665          869          991          623
                        957600           83          101          299          369          349          622          665          869          991          623
                        961200           83          101          299          369          351          622          667          869          994          624
                        964800           83          101          299          369          351          622          667          869          994          624
                        968400           83          101          299          369          356          622          667          869          996          626
                        972000           83          101          299          369          356          622          667          869          996          626
                        975600           83          101          299          369          356          622          667          869          996          626
                        979200           83          101          299          369          356          624          667          869          999          626
                        982800           83          101          299          369          356          624          667          869          999          626
                        986400           83          101          301          370          356          624          668          870         1002          627
                        990000           83          101          301          370          356          624          668          870         1002          627
                        993600           83          101          301          370          356          624          668          870         1002          627
