BioMASSver                             0.22
date                             2016/03/09
hour                               15:57:24
biomass.model.taxonomy.Plant2 
Generic                       
Plant                         
longevity                             36499
linf                                 0.0000
t0                                   0.0000
k                                    0.5000
a                                    0.0000
b                                    0.0000
newborn_orgs                            400
pop_deathrate                        0.0007
rep_cycle                             18250
age_classes                               2
                         steps       orgs00        hid00     killed00    starved00   leanmass00    fatmass00   killmass00  starvemas00       orgs01        hid01     killed01    starved01   leanmass01    fatmass01   killmass01  starvemas01
                         93600          400            0            0            0  178023.5832   83775.8038 2166818.9961       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         97200          400            0            0            0  178014.2319   83771.4033 2278203.2648       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        100800          400            0            0            0  178023.5746   83775.7998 2278203.2648       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        104400          400            0            0            0  177879.0466   83707.7866 2396736.4901       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        108000          400            0            0            0  178023.4575   83775.7447 2396736.4901       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        111600          400            0            0            0  178023.5836   83775.8040 2396736.4901       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        115200          400            0            0            0  178021.8832   83775.0038 2513353.3312       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        118800          400            0            0            0  178023.5822   83775.8034 2513353.3312       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        122400          400            0            0            0  177998.7495   83764.1174 2629311.3916       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        126000          400            0            0            0  178023.5641   83775.7949 2629311.3916       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        129600          400            0            0            0  178023.5837   83775.8041 2629311.3916       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        133200          400            0            0            0  178023.3247   83775.6822 2741083.8350       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        136800          400            0            0            0  178023.5835   83775.8040 2741083.8350       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        140400          400            0            0            0  178020.2484   83774.2345 2857177.3369       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        144000          400            0            0            0  178023.5807   83775.8027 2857177.3369       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        147600          400            0            0            0  177954.3300   83743.2141 2963529.6754       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        151200          400            0            0            0  178023.5529   83775.7896 2963529.6754       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        154800          400            0            0            0  178023.5837   83775.8041 2963529.6754       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        158400          400            0            0            0  178023.0571   83775.5563 3066818.5422       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        162000          400            0            0            0  178023.5834   83775.8040 3066818.5422       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        165600          400            0            0            0  178016.4685   83772.4557 3173570.5705       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        169200          400            0            0            0  178023.5814   83775.8030 3173570.5705       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        172800          400            0            0            0  178023.5837   83775.8041 3173570.5705       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        176400          400            0            0            0  178023.5830   83775.8038 3281821.2676       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        180000          400            0            0            0  178023.5837   83775.8041 3281821.2676       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        183600          400            0            0            0  178023.4447   83775.7387 3376591.4760       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        187200          400            0            0            0  178023.5837   83775.8041 3376591.4760       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        190800          400            0            0            0  177982.8862   83756.6523 3479056.0876       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        194400          400            0            0            0  178023.5837   83775.8041 3479056.0876       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        198000          400            0            0            0  178023.5837   83775.8041 3479056.0876       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        201600          400            0            0            0  178023.5769   83775.8009 3575701.2377       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        205200          400            0            0            0  178023.5837   83775.8041 3575701.2377       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        208800          400            0            0            0  178021.7446   83774.9386 3671316.9754       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        212400          400            0            0            0  178023.5837   83775.8041 3671316.9754       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        216000          400            0            0            0  178023.5837   83775.8041 3671316.9754       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        219600          400            0            0            0  178023.5834   83775.8039 3764462.8011       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        223200          400            0            0            0  178023.5837   83775.8041 3764462.8011       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        226800          400            0            0            0  178023.5190   83775.7736 3860245.1384       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        230400          400            0            0            0  178023.5837   83775.8041 3860245.1384       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        234000          400            0            0            0  178002.5247   83765.8940 3943039.7550       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        237600          400            0            0            0  178023.5837   83775.8041 3943039.7550       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        241200          400            0            0            0  178023.5837   83775.8041 3943039.7550       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        244800          400            0            0            0  178023.5820   83775.8033 4022844.2185       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        248400          400            0            0            0  178023.5837   83775.8041 4022844.2185       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        252000          400            0            0            0  178023.0059   83775.5322 4112582.4971       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        255600          400            0            0            0  178023.5837   83775.8041 4112582.4971       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        259200          400            0            0            0  178023.5837   83775.8041 4112582.4971       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        262800          400            0            0            0  178023.5837   83775.8041 4196664.3344       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        266400          400            0            0            0  178023.5837   83775.8041 4196664.3344       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        270000          400            0            0            0  178023.5808   83775.8027 4269595.9119       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        273600          400            0            0            0  178023.5837   83775.8041 4269595.9119       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        277200          400            0            0            0  178009.4779   83769.1661 4346989.2365       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        280800          400            0            0            0  178023.5837   83775.8041 4346989.2365       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        284400          400            0            0            0  178023.5837   83775.8041 4346989.2365       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        288000          400            0            0            0  178023.5837   83775.8041 4426232.8429       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        291600          400            0            0            0  178023.5837   83775.8041 4426232.8429       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        295200          400            0            0            0  178023.4282   83775.7309 4500293.9794       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        298800          400            0            0            0  178023.5837   83775.8041 4500293.9794       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        302400          400            0            0            0  178023.5837   83775.8041 4500293.9794       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        306000          400            0            0            0  178023.5837   83775.8041 4572198.0672       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        309600          400            0            0            0  178023.5837   83775.8041 4572198.0672       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
