BioMASSver                             0.22
date                             2014/11/11
hour                               16:48:52
refuges                                 272
refs_minrad                         50.1557
refs_maxrad                        249.1083
refs_areafrac                        0.0100
refs_disp                        12185.4838
refs_sizeclasses                         10
refs_sizeclass                      class00      class01      class02      class03      class04      class05      class06      class07      class08      class09
                        255600          626          929          883         1157         1089         1406         1208          449         1890         1352
                        259200          626          929          883         1157         1089         1406         1208          449         1890         1352
                        262800          635          952          906         1188         1109         1430         1231          464         1916         1384
                        266400          635          952          906         1188         1109         1430         1231          464         1916         1384
                        270000          650          967          930         1210         1130         1457         1268          473         1938         1415
                        273600          650          967          930         1210         1130         1457         1268          473         1938         1415
                        277200          666          993          952         1238         1147         1481         1298          475         1962         1448
                        280800          666          993          952         1238         1147         1481         1298          475         1962         1448
                        284400          666          993          952         1238         1147         1481         1298          475         1962         1448
                        288000          681         1007          969         1256         1171         1499         1314          483         1996         1469
                        291600          681         1007          969         1256         1171         1499         1314          483         1996         1469
                        295200          688         1026          983         1285         1187         1540         1328          491         2035         1493
                        298800          688         1026          983         1285         1187         1540         1328          491         2035         1493
                        302400          688         1026          983         1285         1187         1540         1328          491         2035         1493
                        306000          703         1039          999         1300         1205         1563         1348          496         2065         1509
                        309600          703         1039          999         1300         1205         1563         1348          496         2065         1509
                        313200          715         1056         1013         1309         1223         1583         1374          505         2108         1522
                        316800          715         1056         1013         1309         1223         1583         1374          505         2108         1522
                        320400          729         1076         1024         1325         1246         1603         1399          509         2164         1544
                        324000          729         1076         1024         1325         1246         1603         1399          509         2164         1544
                        327600          729         1076         1024         1325         1246         1603         1399          509         2164         1544
                        331200          744         1096         1039         1345         1271         1620         1425          514         2188         1569
                        334800          744         1096         1039         1345         1271         1620         1425          514         2188         1569
                        338400          751         1113         1053         1367         1298         1631         1440          520         2237         1584
                        342000          751         1113         1053         1367         1298         1631         1440          520         2237         1584
                        345600          751         1113         1053         1367         1298         1631         1440          520         2237         1584
                        349200          760         1130         1073         1395         1313         1651         1463          531         2254         1597
                        352800          760         1130         1073         1395         1313         1651         1463          531         2254         1597
                        356400          778         1149         1088         1409         1339         1675         1474          534         2264         1607
                        360000          778         1149         1088         1409         1339         1675         1474          534         2264         1607
                        363600          787         1175         1102         1432         1346         1692         1490          538         2285         1638
                        367200          787         1175         1102         1432         1346         1692         1490          538         2285         1638
                        370800          787         1175         1102         1432         1346         1692         1490          538         2285         1638
                        374400          791         1189         1116         1460         1360         1706         1504          544         2300         1659
                        378000          791         1189         1116         1460         1360         1706         1504          544         2300         1659
                        381600          799         1201         1136         1484         1365         1719         1520          550         2336         1684
                        385200          799         1201         1136         1484         1365         1719         1520          550         2336         1684
                        388800          799         1201         1136         1484         1365         1719         1520          550         2336         1684
                        392400          809         1217         1148         1492         1385         1742         1533          553         2353         1711
                        396000          809         1217         1148         1492         1385         1742         1533          553         2353         1711
                        399600          836         1224         1167         1501         1396         1754         1552          557         2370         1721
                        403200          836         1224         1167         1501         1396         1754         1552          557         2370         1721
                        406800          846         1231         1172         1509         1407         1771         1570          561         2387         1735
                        410400          846         1231         1172         1509         1407         1771         1570          561         2387         1735
                        414000          846         1231         1172         1509         1407         1771         1570          561         2387         1735
                        417600          856         1250         1193         1522         1421         1783         1586          568         2420         1750
                        421200          856         1250         1193         1522         1421         1783         1586          568         2420         1750
                        424800          862         1261         1212         1534         1435         1794         1616          577         2435         1788
                        428400          862         1261         1212         1534         1435         1794         1616          577         2435         1788
                        432000          862         1261         1212         1534         1435         1794         1616          577         2435         1788
                        435600          871         1273         1226         1539         1459         1821         1645          582         2449         1799
                        439200          871         1273         1226         1539         1459         1821         1645          582         2449         1799
                        442800          885         1294         1242         1551         1482         1838         1660          585         2461         1809
                        446400          885         1294         1242         1551         1482         1838         1660          585         2461         1809
                        450000          895         1320         1258         1560         1491         1851         1679          589         2478         1829
                        453600          895         1320         1258         1560         1491         1851         1679          589         2478         1829
                        457200          895         1320         1258         1560         1491         1851         1679          589         2478         1829
                        460800          898         1331         1275         1576         1503         1872         1692          597         2497         1861
                        464400          898         1331         1275         1576         1503         1872         1692          597         2497         1861
                        468000          905         1340         1285         1592         1512         1890         1708          605         2512         1878
                        471600          905         1340         1285         1592         1512         1890         1708          605         2512         1878
                        475200          905         1340         1285         1592         1512         1890         1708          605         2512         1878
                        478800          908         1356         1293         1604         1525         1911         1717          608         2530         1894
                        482400          908         1356         1293         1604         1525         1911         1717          608         2530         1894
                        486000          912         1360         1301         1612         1535         1927         1739          612         2547         1908
                        489600          912         1360         1301         1612         1535         1927         1739          612         2547         1908
                        493200          917         1369         1305         1618         1556         1944         1745          614         2561         1912
                        496800          917         1369         1305         1618         1556         1944         1745          614         2561         1912
                        500400          917         1369         1305         1618         1556         1944         1745          614         2561         1912
                        504000          928         1381         1329         1626         1563         1951         1750          619         2574         1932
                        507600          928         1381         1329         1626         1563         1951         1750          619         2574         1932
                        511200          935         1394         1342         1634         1574         1970         1757          621         2606         1943
                        514800          935         1394         1342         1634         1574         1970         1757          621         2606         1943
                        518400          935         1394         1342         1634         1574         1970         1757          621         2606         1943
                        522000          941         1399         1355         1640         1585         1988         1775          625         2626         1952
                        525600          941         1399         1355         1640         1585         1988         1775          625         2626         1952
