BioMASSver                             0.22
date                             2024/11/06
hour                               12:14:03
biomass.model.taxonomy.Plant2 
Generic                       
Plant                         
longevity                             36499
linf                                 0.0000
t0                                   0.0000
k                                    0.5000
a                                    0.0000
b                                    0.0000
newborn_orgs                            400
pop_deathrate                        0.0007
rep_cycle                             18250
age_classes                               2
                         steps       orgs00        hid00     killed00    starved00   leanmass00    fatmass00   killmass00  starvemas00       orgs01        hid01     killed01    starved01   leanmass01    fatmass01   killmass01  starvemas01
                             0          400            0            0            0  178023.5837   83775.8041       0.0000       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                          3600          400            0            0            0   28495.2580   13409.5332  236040.9471       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                          7200          400            0            0            0   33964.2657   15983.1839  236040.9471       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         10800          400            0            0            0   36506.2491   17179.4114  551089.8590       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         14400          400            0            0            0   43186.2319   20322.9327  551089.8590       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         18000          400            0            0            0   51882.7914   24415.4312  951582.7955       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         21600          400            0            0            0   55618.1542   26173.2491  951582.7955       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         25200          400            0            0            0   62856.6029   29579.5778  951582.7955       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         28800          400            0            0            0   68104.3178   32049.0907 1263733.6643       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         32400          400            0            0            0   75085.2582   35334.2391 1263733.6643       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         36000          400            0            0            0   87280.9008   41073.3651 1441866.0249       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         39600          400            0            0            0   90643.2085   42655.6275 1441866.0249       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         43200          400            0            0            0   96696.6840   45504.3219 1441866.0249       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         46800          400            0            0            0  104336.8740   49099.7054 1573651.0501       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         50400          400            0            0            0  111903.2464   52660.3513 1573651.0501       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         54000          400            0            0            0  117597.3558   55339.9322 1699386.4253       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         57600          400            0            0            0  123209.8598   57981.1105 1699386.4253       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         61200          400            0            0            0  133399.7643   62776.3597 1827194.6030       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         64800          400            0            0            0  139360.1534   65581.2486 1827194.6030       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         68400          400            0            0            0  145147.9269   68304.9068 1827194.6030       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         72000          400            0            0            0  150960.5374   71040.2529 1956469.6654       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         75600          400            0            0            0  155448.2660   73152.1252 1956469.6654       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         79200          400            0            0            0  162020.9161   76245.1370 2077621.4886       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         82800          400            0            0            0  167710.9355   78922.7932 2077621.4886       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         86400          400            0            0            0  174707.9674   82215.5141 2077621.4886       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         90000          400            0            0            0  178023.0114   83775.5348 2200110.0502       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         93600          400            0            0            0  178023.5832   83775.8038 2200110.0502       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         97200          400            0            0            0  178015.3192   83771.9149 2320707.8802       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        100800          400            0            0            0  178023.5760   83775.8005 2320707.8802       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        104400          400            0            0            0  177891.4677   83713.6318 2430732.5258       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        108000          400            0            0            0  178023.4800   83775.7553 2430732.5258       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        111600          400            0            0            0  178023.5836   83775.8040 2430732.5258       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        115200          400            0            0            0  178022.1183   83775.1145 2549123.8106       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        118800          400            0            0            0  178023.5824   83775.8035 2549123.8106       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        122400          400            0            0            0  178001.0089   83765.1806 2663495.6922       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        126000          400            0            0            0  178023.5642   83775.7949 2663495.6922       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        129600          400            0            0            0  178023.5837   83775.8041 2663495.6922       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        133200          400            0            0            0  178023.3219   83775.6809 2766729.8364       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        136800          400            0            0            0  178023.5835   83775.8040 2766729.8364       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        140400          400            0            0            0  178020.9439   83774.5618 2867678.9298       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        144000          400            0            0            0  178023.5814   83775.8030 2867678.9298       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        147600          400            0            0            0  177937.0257   83735.0709 2984646.3975       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        151200          400            0            0            0  178023.5517   83775.7890 2984646.3975       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        154800          400            0            0            0  178023.5837   83775.8041 2984646.3975       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
