BioMASSver                             0.22
date                             2014/01/13
hour                               18:52:08
refuges                                 264
refs_minrad                         50.1106
refs_maxrad                        248.8614
refs_areafrac                        0.0100
refs_disp                        11983.0332
refs_sizeclasses                         10
refs_sizeclass                      class00      class01      class02      class03      class04      class05      class06      class07      class08      class09
                        547200          956          807         1624         1876         2474         1700         1727         1693         1986         1973
                        550800          956          807         1624         1876         2474         1700         1727         1693         1986         1973
                        554400          957          810         1633         1896         2492         1710         1749         1696         2000         1981
                        558000          957          810         1633         1896         2492         1710         1749         1696         2000         1981
                        561600          957          810         1633         1896         2492         1710         1749         1696         2000         1981
                        565200          963          817         1643         1914         2513         1720         1767         1696         2027         1997
                        568800          963          817         1643         1914         2513         1720         1767         1696         2027         1997
                        572400          969          824         1656         1921         2529         1758         1778         1711         2036         2004
                        576000          969          824         1656         1921         2529         1758         1778         1711         2036         2004
                        579600          973          827         1665         1937         2541         1773         1783         1723         2044         2017
                        583200          973          827         1665         1937         2541         1773         1783         1723         2044         2017
                        586800          973          827         1665         1937         2541         1773         1783         1723         2044         2017
                        590400          984          830         1670         1947         2559         1781         1790         1737         2055         2024
                        594000          984          830         1670         1947         2559         1781         1790         1737         2055         2024
                        597600          995          834         1680         1961         2573         1798         1801         1743         2065         2029
                        601200          995          834         1680         1961         2573         1798         1801         1743         2065         2029
                        604800          995          834         1680         1961         2573         1798         1801         1743         2065         2029
                        608400         1006          835         1693         1972         2594         1811         1804         1750         2080         2034
                        612000         1006          835         1693         1972         2594         1811         1804         1750         2080         2034
                        615600         1010          842         1704         1985         2609         1824         1817         1755         2085         2043
                        619200         1010          842         1704         1985         2609         1824         1817         1755         2085         2043
                        622800         1014          843         1715         2000         2633         1827         1833         1767         2092         2050
                        626400         1014          843         1715         2000         2633         1827         1833         1767         2092         2050
                        630000         1014          843         1715         2000         2633         1827         1833         1767         2092         2050
                        633600         1020          846         1724         2011         2644         1831         1839         1788         2096         2067
                        637200         1020          846         1724         2011         2644         1831         1839         1788         2096         2067
                        640800         1026          851         1732         2019         2661         1837         1850         1806         2104         2072
                        644400         1026          851         1732         2019         2661         1837         1850         1806         2104         2072
                        648000         1026          851         1732         2019         2661         1837         1850         1806         2104         2072
                        651600         1034          855         1737         2032         2688         1849         1862         1807         2108         2081
                        655200         1034          855         1737         2032         2688         1849         1862         1807         2108         2081
                        658800         1036          865         1739         2037         2693         1863         1866         1813         2112         2087
                        662400         1036          865         1739         2037         2693         1863         1866         1813         2112         2087
                        666000         1044          870         1751         2040         2701         1874         1873         1823         2118         2094
                        669600         1044          870         1751         2040         2701         1874         1873         1823         2118         2094
                        673200         1044          870         1751         2040         2701         1874         1873         1823         2118         2094
                        676800         1048          879         1771         2043         2719         1882         1892         1833         2123         2101
                        680400         1048          879         1771         2043         2719         1882         1892         1833         2123         2101
                        684000         1054          885         1782         2054         2730         1888         1894         1839         2129         2107
                        687600         1054          885         1782         2054         2730         1888         1894         1839         2129         2107
                        691200         1054          885         1782         2054         2730         1888         1894         1839         2129         2107
                        694800         1059          886         1788         2061         2750         1892         1894         1845         2133         2109
                        698400         1059          886         1788         2061         2750         1892         1894         1845         2133         2109
                        702000         1069          890         1795         2062         2772         1899         1895         1856         2136         2112
                        705600         1069          890         1795         2062         2772         1899         1895         1856         2136         2112
                        709200         1076          897         1805         2070         2789         1900         1904         1873         2140         2115
                        712800         1076          897         1805         2070         2789         1900         1904         1873         2140         2115
                        716400         1076          897         1805         2070         2789         1900         1904         1873         2140         2115
                        720000         1080          903         1817         2078         2799         1902         1915         1881         2152         2122
                        723600         1080          903         1817         2078         2799         1902         1915         1881         2152         2122
                        727200         1081          909         1830         2091         2834         1905         1927         1890         2157         2125
                        730800         1081          909         1830         2091         2834         1905         1927         1890         2157         2125
                        734400         1081          909         1830         2091         2834         1905         1927         1890         2157         2125
                        738000         1083          912         1839         2120         2853         1907         1940         1897         2161         2126
                        741600         1083          912         1839         2120         2853         1907         1940         1897         2161         2126
                        745200         1084          914         1842         2164         2867         1912         1956         1907         2164         2126
                        748800         1084          914         1842         2164         2867         1912         1956         1907         2164         2126
                        752400         1089          914         1850         2171         2877         1914         1977         1914         2170         2133
                        756000         1089          914         1850         2171         2877         1914         1977         1914         2170         2133
                        759600         1089          914         1850         2171         2877         1914         1977         1914         2170         2133
                        763200         1094          917         1859         2178         2882         1916         1992         1919         2184         2135
                        766800         1094          917         1859         2178         2882         1916         1992         1919         2184         2135
                        770400         1100          919         1867         2183         2890         1919         2002         1920         2192         2142
                        774000         1100          919         1867         2183         2890         1919         2002         1920         2192         2142
                        777600         1100          919         1867         2183         2890         1919         2002         1920         2192         2142
                        781200         1101          925         1886         2186         2899         1927         2004         1926         2195         2146
                        784800         1101          925         1886         2186         2899         1927         2004         1926         2195         2146
                        788400         1110          928         1892         2191         2906         1934         2006         1931         2203         2154
                        792000         1110          928         1892         2191         2906         1934         2006         1931         2203         2154
                        795600         1111          936         1896         2200         2912         1938         2008         1936         2211         2159
                        799200         1111          936         1896         2200         2912         1938         2008         1936         2211         2159
                        802800         1111          936         1896         2200         2912         1938         2008         1936         2211         2159
                        806400         1116          940         1899         2203         2916         1948         2016         1949         2217         2162
                        810000         1116          940         1899         2203         2916         1948         2016         1949         2217         2162
                        813600         1118          940         1899         2203         2920         1952         2021         1961         2223         2171
                        817200         1118          940         1899         2203         2920         1952         2021         1961         2223         2171
                        820800         1118          940         1899         2203         2920         1952         2021         1961         2223         2171
                        824400         1122          947         1906         2207         2922         1956         2027         1967         2223         2185
                        828000         1122          947         1906         2207         2922         1956         2027         1967         2223         2185
                        831600         1122          957         1917         2208         2932         1967         2046         1970         2225         2190
                        835200         1122          957         1917         2208         2932         1967         2046         1970         2225         2190
                        838800         1122          960         1920         2223         2949         1970         2054         1976         2231         2196
                        842400         1122          960         1920         2223         2949         1970         2054         1976         2231         2196
                        846000         1122          960         1920         2223         2949         1970         2054         1976         2231         2196
                        849600         1128          967         1927         2227         2973         1975         2065         1979         2236         2200
                        853200         1128          967         1927         2227         2973         1975         2065         1979         2236         2200
                        856800         1130          971         1935         2232         2983         1980         2070         1981         2244         2201
                        860400         1130          971         1935         2232         2983         1980         2070         1981         2244         2201
                        864000         1130          971         1935         2232         2983         1980         2070         1981         2244         2201
                        867600         1140          971         1946         2250         3019         1988         2073         1993         2261         2202
                        871200         1140          971         1946         2250         3019         1988         2073         1993         2261         2202
                        874800         1144          973         1956         2266         3031         1991         2087         1998         2265         2203
                        878400         1144          973         1956         2266         3031         1991         2087         1998         2265         2203
                        882000         1151          974         1966         2288         3044         1991         2091         2000         2270         2204
                        885600         1151          974         1966         2288         3044         1991         2091         2000         2270         2204
                        889200         1151          974         1966         2288         3044         1991         2091         2000         2270         2204
                        892800         1163          977         1972         2299         3056         2003         2114         2007         2280         2211
                        896400         1163          977         1972         2299         3056         2003         2114         2007         2280         2211
                        900000         1165          978         1974         2304         3075         2015         2129         2009         2285         2221
                        903600         1165          978         1974         2304         3075         2015         2129         2009         2285         2221
                        907200         1165          978         1974         2304         3075         2015         2129         2009         2285         2221
                        910800         1167          981         1980         2308         3084         2028         2140         2014         2290         2223
                        914400         1167          981         1980         2308         3084         2028         2140         2014         2290         2223
                        918000         1170          981         1982         2323         3100         2035         2142         2025         2294         2228
                        921600         1170          981         1982         2323         3100         2035         2142         2025         2294         2228
                        925200         1172          984         1994         2329         3116         2041         2147         2033         2302         2235
                        928800         1172          984         1994         2329         3116         2041         2147         2033         2302         2235
                        932400         1172          984         1994         2329         3116         2041         2147         2033         2302         2235
                        936000         1174          985         2011         2335         3138         2044         2152         2046         2311         2246
                        939600         1174          985         2011         2335         3138         2044         2152         2046         2311         2246
                        943200         1184          986         2018         2337         3146         2054         2159         2059         2317         2256
                        946800         1184          986         2018         2337         3146         2054         2159         2059         2317         2256
                        950400         1184          986         2018         2337         3146         2054         2159         2059         2317         2256
                        954000         1186          990         2027         2351         3164         2058         2161         2071         2321         2264
                        957600         1186          990         2027         2351         3164         2058         2161         2071         2321         2264
                        961200         1191          992         2029         2357         3182         2061         2166         2080         2333         2268
                        964800         1191          992         2029         2357         3182         2061         2166         2080         2333         2268
                        968400         1199          996         2035         2376         3194         2063         2171         2093         2336         2275
                        972000         1199          996         2035         2376         3194         2063         2171         2093         2336         2275
                        975600         1199          996         2035         2376         3194         2063         2171         2093         2336         2275
                        979200         1202         1005         2040         2381         3223         2073         2179         2098         2346         2279
                        982800         1202         1005         2040         2381         3223         2073         2179         2098         2346         2279
                        986400         1213         1010         2042         2386         3228         2081         2181         2101         2355         2284
                        990000         1213         1010         2042         2386         3228         2081         2181         2101         2355         2284
                        993600         1213         1010         2042         2386         3228         2081         2181         2101         2355         2284
                        997200         1220         1015         2051         2408         3230         2082         2186         2101         2357         2289
                       1000800         1220         1015         2051         2408         3230         2082         2186         2101         2357         2289
                       1004400         1222         1032         2055         2415         3233         2085         2190         2104         2358         2290
                       1008000         1222         1032         2055         2415         3233         2085         2190         2104         2358         2290
                       1011600         1224         1033         2056         2419         3255         2089         2207         2107         2360         2290
                       1015200         1224         1033         2056         2419         3255         2089         2207         2107         2360         2290
                       1018800         1224         1033         2056         2419         3255         2089         2207         2107         2360         2290
                       1022400         1225         1039         2059         2432         3259         2095         2216         2110         2372         2300
                       1026000         1225         1039         2059         2432         3259         2095         2216         2110         2372         2300
                       1029600         1226         1040         2074         2442         3271         2098         2226         2116         2381         2303
                       1033200         1226         1040         2074         2442         3271         2098         2226         2116         2381         2303
                       1036800         1226         1040         2074         2442         3271         2098         2226         2116         2381         2303
                       1040400         1227         1041         2079         2445         3282         2106         2231         2127         2394         2309
                       1044000         1227         1041         2079         2445         3282         2106         2231         2127         2394         2309
                       1047600         1232         1043         2083         2449         3307         2110         2236         2135         2405         2319
                       1051200         1232         1043         2083         2449         3307         2110         2236         2135         2405         2319
                       1054800         1238         1052         2089         2455         3332         2118         2241         2139         2411         2324
                       1058400         1238         1052         2089         2455         3332         2118         2241         2139         2411         2324
                       1062000         1238         1052         2089         2455         3332         2118         2241         2139         2411         2324
                       1065600         1244         1057         2096         2468         3343         2122         2249         2140         2419         2333
                       1069200         1244         1057         2096         2468         3343         2122         2249         2140         2419         2333
                       1072800         1248         1070         2100         2472         3348         2125         2264         2141         2423         2345
                       1076400         1248         1070         2100         2472         3348         2125         2264         2141         2423         2345
                       1080000         1248         1070         2100         2472         3348         2125         2264         2141         2423         2345
                       1083600         1252         1072         2106         2483         3352         2129         2279         2144         2427         2349
                       1087200         1252         1072         2106         2483         3352         2129         2279         2144         2427         2349
                       1090800         1255         1077         2117         2503         3354         2137         2280         2146         2429         2355
                       1094400         1255         1077         2117         2503         3354         2137         2280         2146         2429         2355
                       1098000         1263         1077         2121         2511         3357         2152         2285         2151         2433         2356
                       1101600         1263         1077         2121         2511         3357         2152         2285         2151         2433         2356
                       1105200         1263         1077         2121         2511         3357         2152         2285         2151         2433         2356
                       1108800         1269         1079         2128         2521         3365         2157         2288         2158         2437         2369
                       1112400         1269         1079         2128         2521         3365         2157         2288         2158         2437         2369
                       1116000         1275         1081         2138         2525         3371         2168         2292         2167         2443         2375
                       1119600         1275         1081         2138         2525         3371         2168         2292         2167         2443         2375
                       1123200         1275         1081         2138         2525         3371         2168         2292         2167         2443         2375
                       1126800         1279         1081         2140         2535         3389         2180         2297         2177         2452         2383
                       1130400         1279         1081         2140         2535         3389         2180         2297         2177         2452         2383
                       1134000         1283         1084         2150         2540         3429         2184         2303         2192         2461         2387
                       1137600         1283         1084         2150         2540         3429         2184         2303         2192         2461         2387
                       1141200         1284         1087         2154         2558         3439         2187         2313         2205         2464         2389
                       1144800         1284         1087         2154         2558         3439         2187         2313         2205         2464         2389
                       1148400         1284         1087         2154         2558         3439         2187         2313         2205         2464         2389
                       1152000         1289         1088         2165         2566         3447         2191         2327         2215         2466         2396
                       1155600         1289         1088         2165         2566         3447         2191         2327         2215         2466         2396
                       1159200         1305         1090         2172         2571         3448         2200         2333         2217         2469         2406
                       1162800         1305         1090         2172         2571         3448         2200         2333         2217         2469         2406
                       1166400         1305         1090         2172         2571         3448         2200         2333         2217         2469         2406
                       1170000         1309         1094         2186         2573         3452         2209         2340         2222         2471         2410
                       1173600         1309         1094         2186         2573         3452         2209         2340         2222         2471         2410
                       1177200         1312         1111         2192         2581         3464         2213         2347         2224         2475         2420
                       1180800         1312         1111         2192         2581         3464         2213         2347         2224         2475         2420
                       1184400         1314         1115         2207         2597         3475         2219         2350         2227         2476         2427
                       1188000         1314         1115         2207         2597         3475         2219         2350         2227         2476         2427
                       1191600         1314         1115         2207         2597         3475         2219         2350         2227         2476         2427
                       1195200         1317         1119         2219         2609         3488         2224         2353         2237         2483         2430
                       1198800         1317         1119         2219         2609         3488         2224         2353         2237         2483         2430
                       1202400         1323         1120         2228         2632         3508         2231         2355         2242         2491         2433
                       1206000         1323         1120         2228         2632         3508         2231         2355         2242         2491         2433
                       1209600         1323         1120         2228         2632         3508         2231         2355         2242         2491         2433
                       1213200         1326         1123         2236         2633         3519         2234         2355         2249         2505         2434
                       1216800         1326         1123         2236         2633         3519         2234         2355         2249         2505         2434
                       1220400         1331         1130         2244         2635         3526         2236         2357         2261         2509         2438
                       1224000         1331         1130         2244         2635         3526         2236         2357         2261         2509         2438
                       1227600         1334         1131         2248         2639         3534         2236         2366         2267         2512         2444
                       1231200         1334         1131         2248         2639         3534         2236         2366         2267         2512         2444
                       1234800         1334         1131         2248         2639         3534         2236         2366         2267         2512         2444
                       1238400         1340         1131         2250         2644         3560         2237         2366         2273         2529         2446
                       1242000         1340         1131         2250         2644         3560         2237         2366         2273         2529         2446
                       1245600         1345         1135         2254         2652         3567         2239         2368         2282         2535         2450
                       1249200         1345         1135         2254         2652         3567         2239         2368         2282         2535         2450
                       1252800         1345         1135         2254         2652         3567         2239         2368         2282         2535         2450
                       1256400         1352         1137         2268         2656         3581         2247         2375         2286         2540         2456
                       1260000         1352         1137         2268         2656         3581         2247         2375         2286         2540         2456
                       1263600         1358         1137         2269         2660         3597         2262         2399         2290         2544         2479
                       1267200         1358         1137         2269         2660         3597         2262         2399         2290         2544         2479
                       1270800         1359         1138         2273         2672         3619         2271         2409         2295         2547         2481
                       1274400         1359         1138         2273         2672         3619         2271         2409         2295         2547         2481
                       1278000         1359         1138         2273         2672         3619         2271         2409         2295         2547         2481
                       1281600         1361         1139         2275         2682         3624         2279         2420         2302         2554         2485
                       1285200         1361         1139         2275         2682         3624         2279         2420         2302         2554         2485
                       1288800         1366         1143         2280         2692         3630         2284         2429         2316         2559         2489
                       1292400         1366         1143         2280         2692         3630         2284         2429         2316         2559         2489
                       1296000         1366         1143         2280         2692         3630         2284         2429         2316         2559         2489
                       1299600         1368         1147         2283         2705         3636         2297         2432         2327         2563         2492
                       1303200         1368         1147         2283         2705         3636         2297         2432         2327         2563         2492
                       1306800         1371         1153         2294         2709         3642         2301         2438         2337         2571         2497
                       1310400         1371         1153         2294         2709         3642         2301         2438         2337         2571         2497
                       1314000         1377         1158         2302         2714         3652         2307         2440         2339         2575         2503
                       1317600         1377         1158         2302         2714         3652         2307         2440         2339         2575         2503
                       1321200         1377         1158         2302         2714         3652         2307         2440         2339         2575         2503
                       1324800         1386         1159         2306         2719         3666         2309         2442         2340         2580         2504
                       1328400         1386         1159         2306         2719         3666         2309         2442         2340         2580         2504
                       1332000         1395         1162         2309         2730         3668         2314         2446         2341         2586         2508
                       1335600         1395         1162         2309         2730         3668         2314         2446         2341         2586         2508
                       1339200         1395         1162         2309         2730         3668         2314         2446         2341         2586         2508
                       1342800         1403         1171         2309         2736         3669         2318         2452         2344         2587         2512
                       1346400         1403         1171         2309         2736         3669         2318         2452         2344         2587         2512
                       1350000         1407         1173         2311         2737         3678         2322         2452         2354         2589         2521
                       1353600         1407         1173         2311         2737         3678         2322         2452         2354         2589         2521
                       1357200         1413         1176         2314         2739         3685         2325         2454         2358         2596         2530
                       1360800         1413         1176         2314         2739         3685         2325         2454         2358         2596         2530
                       1364400         1413         1176         2314         2739         3685         2325         2454         2358         2596         2530
                       1368000         1415         1183         2319         2756         3696         2335         2457         2360         2604         2545
                       1371600         1415         1183         2319         2756         3696         2335         2457         2360         2604         2545
                       1375200         1417         1183         2326         2767         3706         2337         2470         2364         2607         2550
                       1378800         1417         1183         2326         2767         3706         2337         2470         2364         2607         2550
                       1382400         1417         1183         2326         2767         3706         2337         2470         2364         2607         2550
                       1386000         1418         1184         2336         2774         3738         2339         2475         2372         2622         2553
                       1389600         1418         1184         2336         2774         3738         2339         2475         2372         2622         2553
                       1393200         1421         1188         2342         2799         3755         2343         2479         2374         2628         2557
                       1396800         1421         1188         2342         2799         3755         2343         2479         2374         2628         2557
                       1400400         1424         1190         2361         2809         3763         2348         2484         2388         2631         2559
                       1404000         1424         1190         2361         2809         3763         2348         2484         2388         2631         2559
                       1407600         1424         1190         2361         2809         3763         2348         2484         2388         2631         2559
                       1411200         1430         1193         2364         2819         3774         2352         2495         2400         2632         2566
                       1414800         1430         1193         2364         2819         3774         2352         2495         2400         2632         2566
                       1418400         1433         1195         2371         2828         3791         2353         2509         2408         2647         2578
                       1422000         1433         1195         2371         2828         3791         2353         2509         2408         2647         2578
                       1425600         1433         1195         2371         2828         3791         2353         2509         2408         2647         2578
                       1429200         1439         1195         2378         2830         3808         2353         2523         2418         2662         2586
                       1432800         1439         1195         2378         2830         3808         2353         2523         2418         2662         2586
                       1436400         1440         1206         2383         2843         3816         2354         2525         2422         2671         2591
                       1440000         1440         1206         2383         2843         3816         2354         2525         2422         2671         2591
                       1443600         1440         1212         2390         2856         3838         2354         2531         2424         2677         2593
                       1447200         1440         1212         2390         2856         3838         2354         2531         2424         2677         2593
                       1450800         1440         1212         2390         2856         3838         2354         2531         2424         2677         2593
                       1454400         1441         1217         2393         2872         3848         2359         2533         2428         2684         2595
                       1458000         1441         1217         2393         2872         3848         2359         2533         2428         2684         2595
                       1461600         1443         1225         2396         2882         3851         2368         2533         2437         2693         2602
                       1465200         1443         1225         2396         2882         3851         2368         2533         2437         2693         2602
                       1468800         1443         1225         2396         2882         3851         2368         2533         2437         2693         2602
