BioMASSver                             0.22
date                             2013/12/19
hour                               19:24:55
biomass.model.physiology.Plankton2
Generic                       
Plankton                      
longevity                             36499
linf                                 0.0000
t0                                   0.0000
k                                    0.5000
a                                    0.0000
b                                    0.0000
newborn_orgs                            400
pop_deathrate                        0.0007
rep_cycle                             18250
age_classes                               2
                         steps       orgs00        hid00     killed00    starved00   leanmass00    fatmass00   killmass00  starvemas00       orgs01        hid01     killed01    starved01   leanmass01    fatmass01   killmass01  starvemas01
                             0          400            0            0            0 14241886.6963 6702064.3277       0.0000       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                          3600          400            0            0            0 14050768.7566 6612126.4737  289147.4628       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                          7200          400            0            0            0 14058830.2301 6615920.1083  289147.4628       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         10800          400            0            0            0 14051466.2160 6612454.6899  323665.8872       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         14400          400            0            0            0 14059914.5892 6616430.3949  323665.8872       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         18000          400            0            0            0 14054231.3234 6613755.9169  353738.8597       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         21600          400            0            0            0 14062479.8827 6617637.5919  353738.8597       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         25200          400            0            0            0 14072271.2750 6622245.3059  353738.8597       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         28800          400            0            0            0 14069631.9922 6621003.2905  383102.4664       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         32400          400            0            0            0 14077250.3898 6624588.4187  383102.4664       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         36000          400            0            0            0 14080103.6830 6625931.1449  406636.1338       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         39600          400            0            0            0 14092748.6778 6631881.7307  406636.1338       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         43200          400            0            0            0 14103866.4491 6637113.6231  406636.1338       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         46800          400            0            0            0 14104408.3495 6637368.6351  435805.8664       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         50400          400            0            0            0 14112625.2585 6641235.4157  435805.8664       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         54000          400            0            0            0 14115260.6319 6642475.5915  464439.7136       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         57600          400            0            0            0 14128755.9810 6648826.3440  464439.7136       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         61200          400            0            0            0 14132517.3946 6650596.4210  489321.3938       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         64800          400            0            0            0 14147576.3880 6657683.0061  489321.3938       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         68400          400            0            0            0 14160956.7275 6663979.6364  489321.3938       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         72000          400            0            0            0 14170117.9118 6668290.7820  512272.6790       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         75600          400            0            0            0 14186409.8843 6675957.5926  512272.6790       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         79200          400            0            0            0 14195748.0241 6680352.0114  537495.7359       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         82800          400            0            0            0 14210644.0317 6687361.8973  537495.7359       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         86400          400            0            0            0 14238874.1817 6700646.6737  537495.7359       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         90000          400            0            0            0 14241886.6586 6702064.3099  558377.0964       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         93600          400            0            0            0 14241886.6962 6702064.3276  558377.0964       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         97200          400            0            0            0 14241885.4462 6702063.7394  579792.9508       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        100800          400            0            0            0 14241886.6951 6702064.3271  579792.9508       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        104400          400            0            0            0 14241878.0897 6702060.2775  604191.4747       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        108000          400            0            0            0 14241886.6909 6702064.3251  604191.4747       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        111600          400            0            0            0 14241886.6963 6702064.3277  604191.4747       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        115200          400            0            0            0 14241886.6876 6702064.3236  626955.8386       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        118800          400            0            0            0 14241886.6963 6702064.3277  626955.8386       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        122400          400            0            0            0 14241886.3051 6702064.1436  646637.2150       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        126000          400            0            0            0 14241886.6959 6702064.3275  646637.2150       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        129600          400            0            0            0 14241886.6963 6702064.3277  646637.2150       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        133200          400            0            0            0 14241886.6803 6702064.3202  672452.2148       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        136800          400            0            0            0 14241886.6963 6702064.3277  672452.2148       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        140400          400            0            0            0 14241886.4157 6702064.1956  696651.0193       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        144000          400            0            0            0 14241886.6960 6702064.3275  696651.0193       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        147600          400            0            0            0 14241884.2657 6702063.1838  718770.0985       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        151200          400            0            0            0 14241886.6947 6702064.3269  718770.0985       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        154800          400            0            0            0 14241886.6963 6702064.3277  718770.0985       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
