BioMASSver                             0.22
date                             2013/12/19
hour                               19:24:55
refuges                                 248
refs_minrad                         50.3092
refs_maxrad                        249.6576
refs_areafrac                        0.0100
refs_disp                        12187.6064
refs_sizeclasses                         10
refs_sizeclass                      class00      class01      class02      class03      class04      class05      class06      class07      class08      class09
                        626400          247          396          402          912         1127         1569         1488         2245         3112         4054
                        630000          247          396          402          912         1127         1569         1488         2245         3112         4054
                        633600          249          398          407          919         1139         1588         1509         2254         3135         4086
                        637200          249          398          407          919         1139         1588         1509         2254         3135         4086
                        640800          254          405          408          932         1149         1608         1524         2283         3177         4121
                        644400          254          405          408          932         1149         1608         1524         2283         3177         4121
                        648000          254          405          408          932         1149         1608         1524         2283         3177         4121
                        651600          257          407          415          937         1163         1622         1536         2307         3209         4153
                        655200          257          407          415          937         1163         1622         1536         2307         3209         4153
                        658800          258          407          420          947         1176         1636         1557         2326         3245         4203
                        662400          258          407          420          947         1176         1636         1557         2326         3245         4203
                        666000          264          412          422          972         1181         1661         1570         2359         3282         4265
                        669600          264          412          422          972         1181         1661         1570         2359         3282         4265
                        673200          264          412          422          972         1181         1661         1570         2359         3282         4265
                        676800          273          415          425          987         1193         1684         1591         2395         3312         4304
                        680400          273          415          425          987         1193         1684         1591         2395         3312         4304
                        684000          276          427          430          998         1207         1714         1609         2428         3348         4346
                        687600          276          427          430          998         1207         1714         1609         2428         3348         4346
                        691200          276          427          430          998         1207         1714         1609         2428         3348         4346
                        694800          278          436          434         1010         1215         1735         1627         2453         3396         4379
                        698400          278          436          434         1010         1215         1735         1627         2453         3396         4379
                        702000          279          438          436         1017         1230         1755         1645         2461         3437         4407
                        705600          279          438          436         1017         1230         1755         1645         2461         3437         4407
                        709200          279          449          441         1029         1240         1767         1659         2484         3479         4439
                        712800          279          449          441         1029         1240         1767         1659         2484         3479         4439
                        716400          279          449          441         1029         1240         1767         1659         2484         3479         4439
                        720000          280          452          441         1039         1249         1783         1675         2508         3504         4466
                        723600          280          452          441         1039         1249         1783         1675         2508         3504         4466
                        727200          281          452          444         1055         1260         1798         1689         2523         3540         4525
                        730800          281          452          444         1055         1260         1798         1689         2523         3540         4525
                        734400          281          452          444         1055         1260         1798         1689         2523         3540         4525
                        738000          281          457          444         1067         1277         1811         1697         2546         3560         4547
                        741600          281          457          444         1067         1277         1811         1697         2546         3560         4547
                        745200          281          457          449         1075         1287         1825         1715         2564         3586         4571
                        748800          281          457          449         1075         1287         1825         1715         2564         3586         4571
                        752400          288          466          454         1085         1302         1836         1728         2585         3633         4621
                        756000          288          466          454         1085         1302         1836         1728         2585         3633         4621
                        759600          288          466          454         1085         1302         1836         1728         2585         3633         4621
                        763200          289          471          455         1092         1315         1849         1741         2609         3662         4664
                        766800          289          471          455         1092         1315         1849         1741         2609         3662         4664
                        770400          292          478          460         1104         1329         1871         1759         2633         3699         4708
                        774000          292          478          460         1104         1329         1871         1759         2633         3699         4708
                        777600          292          478          460         1104         1329         1871         1759         2633         3699         4708
                        781200          292          484          463         1114         1338         1879         1768         2658         3734         4747
                        784800          292          484          463         1114         1338         1879         1768         2658         3734         4747
                        788400          293          486          466         1126         1348         1895         1786         2679         3772         4805
                        792000          293          486          466         1126         1348         1895         1786         2679         3772         4805
                        795600          296          489          471         1139         1356         1918         1797         2703         3813         4829
                        799200          296          489          471         1139         1356         1918         1797         2703         3813         4829
                        802800          296          489          471         1139         1356         1918         1797         2703         3813         4829
                        806400          296          492          475         1148         1369         1924         1813         2729         3857         4880
                        810000          296          492          475         1148         1369         1924         1813         2729         3857         4880
                        813600          297          496          478         1160         1386         1935         1839         2758         3888         4925
                        817200          297          496          478         1160         1386         1935         1839         2758         3888         4925
                        820800          297          496          478         1160         1386         1935         1839         2758         3888         4925
                        824400          302          497          483         1169         1403         1947         1852         2792         3922         4974
                        828000          302          497          483         1169         1403         1947         1852         2792         3922         4974
                        831600          302          497          485         1178         1412         1958         1873         2801         3945         5010
                        835200          302          497          485         1178         1412         1958         1873         2801         3945         5010
                        838800          305          504          488         1183         1420         1968         1900         2820         3984         5047
                        842400          305          504          488         1183         1420         1968         1900         2820         3984         5047
                        846000          305          504          488         1183         1420         1968         1900         2820         3984         5047
                        849600          307          507          493         1187         1429         1975         1917         2839         4008         5081
                        853200          307          507          493         1187         1429         1975         1917         2839         4008         5081
                        856800          307          510          495         1195         1440         1981         1923         2865         4026         5106
                        860400          307          510          495         1195         1440         1981         1923         2865         4026         5106
                        864000          307          510          495         1195         1440         1981         1923         2865         4026         5106
                        867600          316          516          496         1203         1451         1993         1933         2894         4067         5161
                        871200          316          516          496         1203         1451         1993         1933         2894         4067         5161
                        874800          317          516          498         1210         1460         2003         1946         2929         4099         5192
                        878400          317          516          498         1210         1460         2003         1946         2929         4099         5192
                        882000          320          521          503         1220         1473         2022         1959         2951         4138         5263
                        885600          320          521          503         1220         1473         2022         1959         2951         4138         5263
                        889200          320          521          503         1220         1473         2022         1959         2951         4138         5263
                        892800          324          523          506         1230         1488         2040         1971         2977         4177         5296
                        896400          324          523          506         1230         1488         2040         1971         2977         4177         5296
                        900000          327          523          511         1240         1508         2049         1988         3001         4202         5337
                        903600          327          523          511         1240         1508         2049         1988         3001         4202         5337
                        907200          327          523          511         1240         1508         2049         1988         3001         4202         5337
                        910800          328          524          515         1246         1527         2061         2001         3022         4242         5378
                        914400          328          524          515         1246         1527         2061         2001         3022         4242         5378
                        918000          332          528          516         1256         1533         2081         2018         3040         4267         5410
                        921600          332          528          516         1256         1533         2081         2018         3040         4267         5410
                        925200          333          530          517         1264         1543         2100         2033         3060         4298         5456
                        928800          333          530          517         1264         1543         2100         2033         3060         4298         5456
                        932400          333          530          517         1264         1543         2100         2033         3060         4298         5456
                        936000          335          533          522         1276         1558         2118         2048         3095         4329         5533
                        939600          335          533          522         1276         1558         2118         2048         3095         4329         5533
                        943200          338          534          525         1283         1564         2135         2063         3115         4355         5554
                        946800          338          534          525         1283         1564         2135         2063         3115         4355         5554
                        950400          338          534          525         1283         1564         2135         2063         3115         4355         5554
                        954000          340          538          527         1298         1577         2153         2075         3132         4368         5588
                        957600          340          538          527         1298         1577         2153         2075         3132         4368         5588
                        961200          341          540          537         1305         1584         2160         2093         3148         4389         5614
                        964800          341          540          537         1305         1584         2160         2093         3148         4389         5614
                        968400          341          545          540         1319         1598         2176         2100         3166         4417         5649
                        972000          341          545          540         1319         1598         2176         2100         3166         4417         5649
                        975600          341          545          540         1319         1598         2176         2100         3166         4417         5649
                        979200          341          552          541         1329         1606         2185         2115         3182         4438         5714
                        982800          341          552          541         1329         1606         2185         2115         3182         4438         5714
                        986400          341          558          544         1339         1616         2201         2126         3199         4476         5772
                        990000          341          558          544         1339         1616         2201         2126         3199         4476         5772
                        993600          341          558          544         1339         1616         2201         2126         3199         4476         5772
                        997200          343          563          549         1348         1625         2222         2137         3225         4510         5803
                       1000800          343          563          549         1348         1625         2222         2137         3225         4510         5803
                       1004400          345          571          555         1356         1635         2243         2156         3246         4541         5841
                       1008000          345          571          555         1356         1635         2243         2156         3246         4541         5841
                       1011600          345          572          558         1361         1647         2252         2162         3263         4566         5874
                       1015200          345          572          558         1361         1647         2252         2162         3263         4566         5874
                       1018800          345          572          558         1361         1647         2252         2162         3263         4566         5874
                       1022400          346          572          561         1369         1656         2263         2172         3290         4605         5904
                       1026000          346          572          561         1369         1656         2263         2172         3290         4605         5904
                       1029600          348          576          565         1374         1677         2276         2183         3319         4632         5918
                       1033200          348          576          565         1374         1677         2276         2183         3319         4632         5918
                       1036800          348          576          565         1374         1677         2276         2183         3319         4632         5918
                       1040400          350          578          570         1380         1690         2289         2193         3339         4664         5955
                       1044000          350          578          570         1380         1690         2289         2193         3339         4664         5955
                       1047600          352          582          571         1388         1704         2299         2208         3358         4682         5994
                       1051200          352          582          571         1388         1704         2299         2208         3358         4682         5994
                       1054800          357          588          577         1395         1721         2315         2217         3376         4718         6030
                       1058400          357          588          577         1395         1721         2315         2217         3376         4718         6030
                       1062000          357          588          577         1395         1721         2315         2217         3376         4718         6030
                       1065600          364          594          589         1403         1730         2328         2225         3395         4737         6055
                       1069200          364          594          589         1403         1730         2328         2225         3395         4737         6055
                       1072800          366          599          594         1409         1747         2348         2255         3434         4771         6097
                       1076400          366          599          594         1409         1747         2348         2255         3434         4771         6097
                       1080000          366          599          594         1409         1747         2348         2255         3434         4771         6097
                       1083600          366          603          596         1416         1757         2370         2273         3463         4802         6140
                       1087200          366          603          596         1416         1757         2370         2273         3463         4802         6140
                       1090800          367          606          600         1422         1774         2377         2291         3482         4837         6179
                       1094400          367          606          600         1422         1774         2377         2291         3482         4837         6179
                       1098000          370          609          603         1426         1791         2389         2303         3498         4862         6210
                       1101600          370          609          603         1426         1791         2389         2303         3498         4862         6210
                       1105200          370          609          603         1426         1791         2389         2303         3498         4862         6210
                       1108800          373          614          603         1438         1796         2404         2324         3527         4896         6246
                       1112400          373          614          603         1438         1796         2404         2324         3527         4896         6246
                       1116000          373          617          605         1440         1809         2418         2335         3535         4914         6302
                       1119600          373          617          605         1440         1809         2418         2335         3535         4914         6302
                       1123200          373          617          605         1440         1809         2418         2335         3535         4914         6302
                       1126800          374          618          608         1449         1810         2431         2346         3558         4941         6344
                       1130400          374          618          608         1449         1810         2431         2346         3558         4941         6344
                       1134000          378          619          610         1453         1821         2447         2353         3581         4957         6373
                       1137600          378          619          610         1453         1821         2447         2353         3581         4957         6373
                       1141200          378          624          610         1456         1828         2465         2367         3598         4985         6408
                       1144800          378          624          610         1456         1828         2465         2367         3598         4985         6408
                       1148400          378          624          610         1456         1828         2465         2367         3598         4985         6408
                       1152000          381          626          615         1465         1844         2481         2377         3619         5024         6450
                       1155600          381          626          615         1465         1844         2481         2377         3619         5024         6450
                       1159200          381          630          617         1473         1857         2492         2383         3647         5061         6486
                       1162800          381          630          617         1473         1857         2492         2383         3647         5061         6486
                       1166400          381          630          617         1473         1857         2492         2383         3647         5061         6486
                       1170000          383          631          622         1477         1865         2508         2395         3665         5107         6537
                       1173600          383          631          622         1477         1865         2508         2395         3665         5107         6537
                       1177200          386          634          625         1483         1876         2524         2405         3681         5128         6579
                       1180800          386          634          625         1483         1876         2524         2405         3681         5128         6579
                       1184400          389          636          631         1484         1885         2535         2426         3694         5161         6613
                       1188000          389          636          631         1484         1885         2535         2426         3694         5161         6613
                       1191600          389          636          631         1484         1885         2535         2426         3694         5161         6613
                       1195200          389          639          634         1488         1895         2545         2437         3708         5186         6661
                       1198800          389          639          634         1488         1895         2545         2437         3708         5186         6661
                       1202400          389          640          637         1490         1905         2559         2452         3735         5227         6699
                       1206000          389          640          637         1490         1905         2559         2452         3735         5227         6699
                       1209600          389          640          637         1490         1905         2559         2452         3735         5227         6699
                       1213200          392          642          639         1499         1915         2572         2475         3748         5253         6730
                       1216800          392          642          639         1499         1915         2572         2475         3748         5253         6730
                       1220400          393          643          643         1513         1923         2583         2491         3761         5283         6764
                       1224000          393          643          643         1513         1923         2583         2491         3761         5283         6764
                       1227600          394          647          644         1521         1939         2603         2502         3780         5312         6802
                       1231200          394          647          644         1521         1939         2603         2502         3780         5312         6802
                       1234800          394          647          644         1521         1939         2603         2502         3780         5312         6802
                       1238400          396          649          646         1530         1950         2618         2512         3800         5329         6831
                       1242000          396          649          646         1530         1950         2618         2512         3800         5329         6831
                       1245600          397          657          652         1544         1966         2628         2524         3819         5363         6874
                       1249200          397          657          652         1544         1966         2628         2524         3819         5363         6874
                       1252800          397          657          652         1544         1966         2628         2524         3819         5363         6874
                       1256400          397          659          654         1553         1972         2645         2533         3828         5392         6896
                       1260000          397          659          654         1553         1972         2645         2533         3828         5392         6896
                       1263600          401          663          657         1557         1979         2651         2552         3853         5414         6938
                       1267200          401          663          657         1557         1979         2651         2552         3853         5414         6938
                       1270800          402          666          662         1562         1985         2661         2567         3876         5428         6975
                       1274400          402          666          662         1562         1985         2661         2567         3876         5428         6975
                       1278000          402          666          662         1562         1985         2661         2567         3876         5428         6975
                       1281600          402          668          667         1573         1991         2668         2577         3891         5449         7003
                       1285200          402          668          667         1573         1991         2668         2577         3891         5449         7003
                       1288800          403          671          668         1575         1994         2680         2586         3909         5476         7019
                       1292400          403          671          668         1575         1994         2680         2586         3909         5476         7019
                       1296000          403          671          668         1575         1994         2680         2586         3909         5476         7019
                       1299600          404          674          670         1578         2009         2686         2594         3920         5511         7045
                       1303200          404          674          670         1578         2009         2686         2594         3920         5511         7045
                       1306800          405          676          675         1588         2017         2696         2606         3955         5542         7083
                       1310400          405          676          675         1588         2017         2696         2606         3955         5542         7083
                       1314000          408          678          678         1599         2025         2711         2623         3978         5571         7107
                       1317600          408          678          678         1599         2025         2711         2623         3978         5571         7107
                       1321200          408          678          678         1599         2025         2711         2623         3978         5571         7107
                       1324800          413          680          678         1605         2033         2730         2641         3993         5598         7143
                       1328400          413          680          678         1605         2033         2730         2641         3993         5598         7143
                       1332000          413          688          681         1610         2048         2740         2652         4019         5626         7180
                       1335600          413          688          681         1610         2048         2740         2652         4019         5626         7180
                       1339200          413          688          681         1610         2048         2740         2652         4019         5626         7180
                       1342800          415          691          684         1612         2052         2751         2675         4030         5657         7239
                       1346400          415          691          684         1612         2052         2751         2675         4030         5657         7239
                       1350000          417          703          689         1620         2068         2759         2684         4047         5678         7262
                       1353600          417          703          689         1620         2068         2759         2684         4047         5678         7262
                       1357200          421          705          691         1629         2078         2782         2699         4070         5691         7306
                       1360800          421          705          691         1629         2078         2782         2699         4070         5691         7306
                       1364400          421          705          691         1629         2078         2782         2699         4070         5691         7306
                       1368000          425          707          694         1632         2088         2792         2709         4090         5715         7337
                       1371600          425          707          694         1632         2088         2792         2709         4090         5715         7337
                       1375200          425          711          699         1643         2102         2805         2724         4104         5739         7386
                       1378800          425          711          699         1643         2102         2805         2724         4104         5739         7386
                       1382400          425          711          699         1643         2102         2805         2724         4104         5739         7386
                       1386000          426          715          702         1653         2110         2818         2741         4119         5750         7429
                       1389600          426          715          702         1653         2110         2818         2741         4119         5750         7429
                       1393200          428          724          704         1662         2119         2833         2767         4139         5777         7456
                       1396800          428          724          704         1662         2119         2833         2767         4139         5777         7456
                       1400400          429          725          707         1662         2123         2850         2777         4159         5803         7490
                       1404000          429          725          707         1662         2123         2850         2777         4159         5803         7490
                       1407600          429          725          707         1662         2123         2850         2777         4159         5803         7490
                       1411200          429          731          709         1665         2137         2865         2782         4174         5837         7510
                       1414800          429          731          709         1665         2137         2865         2782         4174         5837         7510
                       1418400          434          736          711         1668         2142         2872         2790         4192         5855         7533
                       1422000          434          736          711         1668         2142         2872         2790         4192         5855         7533
                       1425600          434          736          711         1668         2142         2872         2790         4192         5855         7533
                       1429200          435          741          714         1672         2150         2888         2808         4219         5878         7561
                       1432800          435          741          714         1672         2150         2888         2808         4219         5878         7561
                       1436400          437          744          717         1683         2157         2900         2822         4237         5909         7598
                       1440000          437          744          717         1683         2157         2900         2822         4237         5909         7598
                       1443600          438          747          718         1690         2176         2909         2830         4259         5940         7625
                       1447200          438          747          718         1690         2176         2909         2830         4259         5940         7625
                       1450800          438          747          718         1690         2176         2909         2830         4259         5940         7625
                       1454400          438          748          726         1693         2185         2929         2847         4277         5969         7662
                       1458000          438          748          726         1693         2185         2929         2847         4277         5969         7662
                       1461600          438          748          727         1697         2194         2939         2853         4288         6003         7691
                       1465200          438          748          727         1697         2194         2939         2853         4288         6003         7691
                       1468800          438          748          727         1697         2194         2939         2853         4288         6003         7691
                       1472400          443          751          730         1705         2198         2945         2857         4299         6023         7718
                       1476000          443          751          730         1705         2198         2945         2857         4299         6023         7718
                       1479600          454          753          731         1710         2208         2963         2875         4316         6047         7751
                       1483200          454          753          731         1710         2208         2963         2875         4316         6047         7751
                       1486800          456          757          733         1721         2216         2969         2888         4332         6072         7798
                       1490400          456          757          733         1721         2216         2969         2888         4332         6072         7798
                       1494000          456          757          733         1721         2216         2969         2888         4332         6072         7798
                       1497600          458          758          737         1733         2219         2980         2895         4341         6090         7840
                       1501200          458          758          737         1733         2219         2980         2895         4341         6090         7840
                       1504800          463          760          742         1737         2226         2989         2911         4350         6116         7873
                       1508400          463          760          742         1737         2226         2989         2911         4350         6116         7873
                       1512000          463          760          742         1737         2226         2989         2911         4350         6116         7873
                       1515600          465          762          745         1745         2236         3005         2920         4379         6159         7917
                       1519200          465          762          745         1745         2236         3005         2920         4379         6159         7917
                       1522800          468          766          746         1754         2244         3013         2925         4389         6193         7939
                       1526400          468          766          746         1754         2244         3013         2925         4389         6193         7939
                       1530000          469          767          749         1756         2249         3021         2939         4405         6214         7975
                       1533600          469          767          749         1756         2249         3021         2939         4405         6214         7975
                       1537200          469          767          749         1756         2249         3021         2939         4405         6214         7975
                       1540800          470          770          749         1761         2252         3029         2949         4431         6231         8013
                       1544400          470          770          749         1761         2252         3029         2949         4431         6231         8013
                       1548000          472          770          754         1766         2254         3043         2957         4446         6247         8028
                       1551600          472          770          754         1766         2254         3043         2957         4446         6247         8028
                       1555200          472          770          754         1766         2254         3043         2957         4446         6247         8028
                       1558800          477          772          755         1777         2258         3046         2961         4458         6263         8052
                       1562400          477          772          755         1777         2258         3046         2961         4458         6263         8052
                       1566000          480          774          758         1783         2259         3049         2972         4466         6271         8069
                       1569600          480          774          758         1783         2259         3049         2972         4466         6271         8069
                       1573200          481          780          768         1787         2262         3060         2974         4486         6295         8112
                       1576800          481          780          768         1787         2262         3060         2974         4486         6295         8112
                       1580400          481          780          768         1787         2262         3060         2974         4486         6295         8112
                       1584000          481          785          769         1799         2269         3067         2985         4509         6323         8132
