BioMASSver                             0.22
date                             2023/05/14
hour                               12:12:34
biomass.model.taxonomy.Plant2 
Generic                       
Plant                         
longevity                             36499
linf                                 0.0000
t0                                   0.0000
k                                    0.5000
a                                    0.0000
b                                    0.0000
newborn_orgs                            400
pop_deathrate                        0.0007
rep_cycle                             18250
age_classes                               2
                         steps       orgs00        hid00     killed00    starved00   leanmass00    fatmass00   killmass00  starvemas00       orgs01        hid01     killed01    starved01   leanmass01    fatmass01   killmass01  starvemas01
                             0          400            0            0            0  178023.5837   83775.8041       0.0000       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                          3600          400            0            0            0   24008.5504   11298.1414  229883.0370       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                          7200          400            0            0            0   28977.3683   13636.4086  229883.0370       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         10800          400            0            0            0   29715.7716   13983.8925  475473.3981       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         14400          400            0            0            0   35541.9984   16725.6463  475473.3981       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         18000          400            0            0            0   49034.6773   23075.1422  914602.0326       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         21600          400            0            0            0   52088.7447   24512.3504  914602.0326       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         25200          400            0            0            0   57238.5892   26935.8067  914602.0326       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         28800          400            0            0            0   62378.2652   29354.4777 1224384.4334       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         32400          400            0            0            0   68450.2930   32211.9026 1224384.4334       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         36000          400            0            0            0   77423.9720   36434.8103 1421058.9572       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         39600          400            0            0            0   83393.8109   39244.1463 1421058.9572       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         43200          400            0            0            0   89619.2016   42173.7419 1421058.9572       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         46800          400            0            0            0   98466.4725   46337.1635 1568189.6121       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         50400          400            0            0            0  105329.3895   49566.7715 1568189.6121       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         54000          400            0            0            0  113845.6957   53574.4450 1711406.9361       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         57600          400            0            0            0  118454.2939   55743.1971 1711406.9361       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         61200          400            0            0            0  127697.0797   60092.7434 1841197.9867       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         64800          400            0            0            0  131244.9828   61762.3449 1841197.9867       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         68400          400            0            0            0  138386.2001   65122.9177 1841197.9867       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         72000          400            0            0            0  144604.2077   68049.0389 1970925.5314       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         75600          400            0            0            0  152513.2954   71770.9625 1970925.5314       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         79200          400            0            0            0  162436.6479   76440.7755 2088891.4451       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         82800          400            0            0            0  169011.7331   79534.9332 2088891.4451       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         86400          400            0            0            0  175013.2832   82359.1921 2088891.4451       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         90000          400            0            0            0  178023.0324   83775.5446 2201524.6941       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         93600          400            0            0            0  178023.5832   83775.8039 2201524.6941       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         97200          400            0            0            0  178013.9579   83771.2743 2319600.7410       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        100800          400            0            0            0  178023.5746   83775.7998 2319600.7410       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        104400          400            0            0            0  177858.4909   83698.1134 2451375.1103       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        108000          400            0            0            0  178023.4328   83775.7331 2451375.1103       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        111600          400            0            0            0  178023.5836   83775.8040 2451375.1103       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        115200          400            0            0            0  178021.6565   83774.8972 2575839.4278       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        118800          400            0            0            0  178023.5819   83775.8032 2575839.4278       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        122400          400            0            0            0  177994.3334   83762.0393 2700851.2239       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        126000          400            0            0            0  178023.5568   83775.7914 2700851.2239       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        129600          400            0            0            0  178023.5837   83775.8041 2700851.2239       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        133200          400            0            0            0  178023.2219   83775.6338 2817577.5629       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        136800          400            0            0            0  178023.5834   83775.8039 2817577.5629       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        140400          400            0            0            0  178018.0468   83773.1985 2952217.4284       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        144000          400            0            0            0  178023.5785   83775.8016 2952217.4284       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        147600          400            0            0            0  177926.9904   83730.3484 3072590.0485       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        151200          400            0            0            0  178023.5280   83775.7779 3072590.0485       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        154800          400            0            0            0  178023.5837   83775.8041 3072590.0485       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
