BioMASSver                             0.22
date                             2015/08/28
hour                               11:35:26
biomass.model.taxonomy.Plant2 
Generic                       
Plant                         
longevity                             36499
linf                                 0.0000
t0                                   0.0000
k                                    0.5000
a                                    0.0000
b                                    0.0000
newborn_orgs                            400
pop_deathrate                        0.0007
rep_cycle                             18250
age_classes                               2
                         steps       orgs00        hid00     killed00    starved00   leanmass00    fatmass00   killmass00  starvemas00       orgs01        hid01     killed01    starved01   leanmass01    fatmass01   killmass01  starvemas01
                             0          400            0            0            0  178023.5837   83775.8041       0.0000       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                          3600          400            0            0            0   24497.3763   11528.1771  230058.4368       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                          7200          400            0            0            0   32301.8362   15200.8641  230058.4368       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         10800          400            0            0            0   31953.7955   15037.0802  520553.2949       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         14400          400            0            0            0   39223.4782   18458.1074  520553.2949       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         18000          400            0            0            0   49542.1546   23313.9551  905346.6967       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         21600          400            0            0            0   53565.8365   25207.4525  905346.6967       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         25200          400            0            0            0   63168.1668   29726.1961  905346.6967       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         28800          400            0            0            0   71178.7679   33495.8908 1224895.7511       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         32400          400            0            0            0   76819.3982   36150.3050 1224895.7511       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         36000          400            0            0            0   86273.7260   40599.4004 1439211.1408       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         39600          400            0            0            0   90075.2304   42388.3437 1439211.1408       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         43200          400            0            0            0   96281.6005   45308.9885 1439211.1408       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
