BioMASSver                             0.22
date                             2014/01/04
hour                               17:36:07
biomass.model.physiology.Plankton2
Generic                       
Plankton                      
longevity                             36499
linf                                 0.0000
t0                                   0.0000
k                                    0.5000
a                                    0.0000
b                                    0.0000
newborn_orgs                              4
pop_deathrate                        0.0007
rep_cycle                             18250
age_classes                               2
                         steps       orgs00        hid00     killed00    starved00   leanmass00    fatmass00   killmass00  starvemas00       orgs01        hid01     killed01    starved01   leanmass01    fatmass01   killmass01  starvemas01
                        158400            4            0            0            0    1780.2358     837.7580   22144.4461       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        162000            4            0            0            0    1780.2358     837.7580   22144.4461       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        165600            4            0            0            0    1779.7481     837.5285   23327.4689       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        169200            4            0            0            0    1780.2358     837.7580   23327.4689       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        172800            4            0            0            0    1780.2358     837.7580   23327.4689       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        176400            4            0            0            0    1780.2358     837.7580   23477.1406       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        180000            4            0            0            0    1780.2358     837.7580   23477.1406       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        183600            4            0            0            0    1780.2356     837.7579   23830.2661       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        187200            4            0            0            0    1780.2358     837.7580   23830.2661       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        190800            4            0            0            0    1779.7490     837.5289   24606.9949       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        194400            4            0            0            0    1780.2358     837.7580   24606.9949       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        198000            4            0            0            0    1780.2358     837.7580   24606.9949       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        201600            4            0            0            0    1780.2357     837.7580   26208.7751       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        205200            4            0            0            0    1780.2358     837.7580   26208.7751       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        208800            4            0            0            0    1780.2265     837.7536   27724.8096       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        212400            4            0            0            0    1780.2358     837.7580   27724.8096       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        216000            4            0            0            0    1780.2358     837.7580   27724.8096       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        219600            4            0            0            0    1780.2358     837.7580   29353.7915       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        223200            4            0            0            0    1780.2358     837.7580   29353.7915       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        226800            4            0            0            0    1780.2358     837.7580   29676.6932       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                        230400            4            0            0            0    1780.2358     837.7580   29676.6932       0.0000            0            0            0       
