BioMASSver                             0.22
date                             2014/01/10
hour                               17:57:37
biomass.model.physiology.Planktivore1
Girella-Nigricans             
Chopa-verde                   
longevity                              3904
linf                                68.3000
t0                                  -0.4200
k                                    0.2700
a                                    0.0199
b                                    3.0063
newborn_orgs                            800
pop_deathrate                        0.0007
rep_cycle                               365
age_classes                              11
                         steps       orgs00        hid00     killed00    starved00   leanmass00    fatmass00   killmass00  starvemas00       orgs01        hid01     killed01    starved01   leanmass01    fatmass01   killmass01  starvemas01       orgs02        hid02     killed02    starved02   leanmass02    fatmass02   killmass02  starvemas02       orgs03        hid03     killed03    starved03   leanmass03    fatmass03   killmass03  starvemas03       orgs04        hid04     killed04    starved04   leanmass04    fatmass04   killmass04  starvemas04       orgs05        hid05     killed05    starved05   leanmass05    fatmass05   killmass05  starvemas05       orgs06        hid06     killed06    starved06   leanmass06    fatmass06   killmass06  starvemas06       orgs07        hid07     killed07    starved07   leanmass07    fatmass07   killmass07  starvemas07       orgs08        hid08     killed08    starved08   leanmass08    fatmass08   killmass08  starvemas08       orgs09        hid09     killed09    starved09   leanmass09    fatmass09   killmass09  starvemas09       orgs10        hid10     killed10    starved10   leanmass10    fatmass10   killmass10  starvemas10
                             0            0            0            0            0       0.0000       0.0000       0.0000       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000          800            0            0            0  836929.9746  170095.2643       0.0000       0.0000          623            0            0            0 1129242.0259  233949.0055       0.0000       0.0000          485            0            0            0 1250785.4255  253384.8379       0.0000       0.0000          377            0            0            0 1248476.4402  264966.6864       0.0000       0.0000          294            0            0            0 1154961.3833  218850.5750       0.0000       0.0000          229            0            0            0 1022322.3578  210360.2149       0.0000       0.0000          178            0            0            0  874907.9274  174028.8477       0.0000       0.0000          139            0            0            0  731242.0606  159534.4294       0.0000       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                          3600            0            0            0            0       0.0000       0.0000       0.0000       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000          620           74          180            0  653703.3427  133677.1996  219705.6708       0.0000          553           34           70            0 1005074.2720  208859.7676  149413.1105       0.0000          445           15           40            0 1149266.4101  236682.5679  118363.4323       0.0000          368           10            9            0 1219067.9062  261167.8962   33323.0494       0.0000          288            5            6            0 1131632.4211  214308.3263   27959.9881       0.0000          223            4            6            0  995054.8559  205399.6311   32350.6882       0.0000          177            3            1            0  869915.7151  172860.8994    6387.3373       0.0000          139            4            0            0  731242.0926  159547.5982       0.0000       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                          7200            0            0            0            0       0.0000       0.0000       0.0000       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000          620           74          180            0  653706.1233  133727.4988  219705.6708       0.0000          553           34           70            0 1005078.2680  209031.6363  149413.1105       0.0000          445           15           40            0 1149268.3264  236803.2493  118363.4323       0.0000          368           10            9            0 1219069.3811  261349.9339   33323.0494       0.0000          288            5            6            0 1131633.8314  214556.1078   27959.9881       0.0000          223            4            6            0  995055.5238  205662.4485   32350.6882       0.0000          177            3            1            0  869916.1544  173102.9138    6387.3373       0.0000          139            4            0            0  731242.3490  159693.4826       0.0000       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         10800            0            0            0            0       0.0000       0.0000       0.0000       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000          589          155          211            0  623230.1070  127871.2533  256135.8490       0.0000          540          105           83            0  981139.9330  204172.7969  178399.9517       0.0000          445           65           40            0 1149272.9493  237238.3070  118363.4323       0.0000          368           49            9            0 1219073.0756  261921.9494   33323.0494       0.0000          288           36            6            0 1131635.3862  214851.3984   27959.9881       0.0000          223           20            6            0  995056.4526  205881.8735   32350.6882       0.0000          177           11            1            0  869917.0779  173503.0904    6387.3373       0.0000          139           14            0            0  731242.6167  160008.5957       0.0000       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         14400            0            0            0            0       0.0000       0.0000       0.0000       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000          589          155          211            0  623235.1552  127960.5024  256135.8490       0.0000          540          105           83            0  981146.3022  204570.3602  178399.9517       0.0000          445           65           40            0 1149278.1448  237874.9097  118363.4323       0.0000          368           49            9            0 1219075.9601  262387.4942   33323.0494       0.0000          288           36            6            0 1131638.3401  216038.3429   27959.9881       0.0000          223           20            6            0  995057.7494  206358.5914   32350.6882       0.0000          177           11            1            0  869917.8680  174202.0630    6387.3373       0.0000          139           14            0            0  731243.5650  160709.1163       0.0000       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         18000            0            0            0            0       0.0000       0.0000       0.0000       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000          562          271          238            0  593828.7643  121581.3233  292179.4874       0.0000          533          223           90            0  969389.6544  202420.0473  192574.2163       0.0000          441          191           44            0 1139662.4488  236619.7078  129930.6580       0.0000          368          171            9            0 1219081.7209  263119.7672   33323.0494       0.0000          288          117            6            0 1131642.0515  216799.2226   27959.9881       0.0000          223           99            6            0  995060.2537  207122.8912   32350.6882       0.0000          177           82            1            0  869919.8344  175231.0057    6387.3373       0.0000          139           76            0            0  731244.0262  161156.5834       0.0000       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         21600            0            0            0            0       0.0000       0.0000       0.0000       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000          562          271          238            0  593838.7589  122009.3377  292179.4874       0.0000          533          223           90            0  969400.7148  203465.4739  192574.2163       0.0000          441          191           44            0 1139670.5964  238061.9184  129930.6580       0.0000          368          171            9            0 1219088.3281  264862.5792   33323.0494       0.0000          288          117            6            0 1131644.4049  217748.4075   27959.9881       0.0000          223           99            6            0  995063.5277  208859.7795   32350.6882       0.0000          177           82            1            0  869922.7758  177542.6589    6387.3373       0.0000          139           76            0            0  731245.8040  162578.2951       0.0000       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         25200            0            0            0            0       0.0000       0.0000       0.0000       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000          562          271          238            0  593850.8526  122689.8629  292179.4874       0.0000          533          223           90            0  969411.6539  204339.1325  192574.2163       0.0000          441          191           44            0 1139678.4213  238920.1502  129930.6580       0.0000          368          171            9            0 1219102.2345  267805.6171   33323.0494       0.0000          288          117            6            0 1131649.9608  219461.1559   27959.9881       0.0000          223           99            6            0  995067.4887  210529.2534   32350.6882       0.0000          177           82            1            0  869924.7133  178923.1816    6387.3373       0.0000          139           76            0            0  731246.9784  163473.3492       0.0000       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         28800            0            0            0            0       0.0000       0.0000       0.0000       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000          554          422          246            0  586059.6102  121550.4798  301827.4957       0.0000          530          405           93            0  964431.7573  204065.5325  198646.8599       0.0000          440          335           45            0 1137238.6500  240200.9265  133032.5496       0.0000          368          292            9            0 1219110.7421  269418.6597   33323.0494       0.0000          288          230            6            0 1131656.0877  221562.6477   27959.9881       0.0000          223          174            6            0  995071.7340  212204.0797   32350.6882       0.0000          177          150            1            0  869926.1157  179725.7641    6387.3373       0.0000          139          128            0            0  731249.1219  165399.4429       0.0000       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
                         32400            0            0            0            0       0.0000       0.0000       0.0000       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000          554          422          246            0  586078.2830  122604.7178  301827.4957       0.0000          530          405           93            0  964449.8939  205561.8395  198646.8599       0.0000          440          335           45            0 1137250.9589  242134.2775  133032.5496       0.0000          368          292            9            0 1219117.8304  270995.7360   33323.0494       0.0000          288          230            6            0 1131661.7090  223312.5919   27959.9881       0.0000          223          174            6            0  995077.3706  214365.2283   32350.6882       0.0000          177          150            1            0  869931.0230  182722.1309    6387.3373       0.0000          139          128            0            0  731251.2217  167139.6053       0.0000       0.0000            0            0            0            0       0.0000       0.0000       0.0000       0.0000
